Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-5.2031721375
1,2040-2059,-3.7627564012500003
1,2060-2079,-3.2331336676249998
1,2080-2099,-1.6732865587500003
2,2020-2039,-5.998240743750001
2,2040-2059,-4.35731658125
2,2060-2079,-4.064843884375
2,2080-2099,-2.2667319375000003
3,2020-2039,-5.13438324375
3,2040-2059,-4.059854780625
3,2060-2079,-3.28638034875
3,2080-2099,-1.6026172968749997
4,2020-2039,-2.0310819468749997
4,2040-2059,-1.1407460387499997
4,2060-2079,-0.5456028562499999
4,2080-2099,0.6077458299999998
5,2020-2039,1.8365895228125
5,2040-2059,2.500525528625
5,2060-2079,2.9091017500000005
5,2080-2099,3.9038635812500004
6,2020-2039,5.11210939375
6,2040-2059,5.768934581249999
6,2060-2079,6.266985218750001
6,2080-2099,7.052379150000001
7,2020-2039,7.401313387500001
7,2040-2059,8.097622906249999
7,2060-2079,8.642403668749997
7,2080-2099,9.584234375
8,2020-2039,7.3047588875
8,2040-2059,8.10162285625
8,2060-2079,8.7116676875
8,2080-2099,9.725097931250001
9,2020-2039,5.07768144975
9,2040-2059,5.730381206249999
9,2060-2079,6.434885093749999
9,2080-2099,7.40795044375
10,2020-2039,1.887105078125
10,2040-2059,2.6777013749999994
10,2060-2079,3.3053614749999998
10,2080-2099,4.214388775
11,2020-2039,-1.4209835278125003
11,2040-2059,-0.18201792749999995
11,2060-2079,0.42430253687499997
11,2080-2099,1.5693587975000003
12,2020-2039,-3.9763241400000005
12,2040-2059,-2.42833707375
12,2060-2079,-1.67061913375
12,2080-2099,-0.25152198187499997
