Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.515042125
1,2040-2059,25.197290125000002
1,2060-2079,26.087822500000005
1,2080-2099,26.919932812499997
2,2020-2039,24.67711875
2,2040-2059,25.343824749999996
2,2060-2079,26.2220245625
2,2080-2099,27.0142894375
3,2020-2039,24.957998187499996
3,2040-2059,25.6464789375
3,2060-2079,26.4724498125
3,2080-2099,27.2803361875
4,2020-2039,25.345412499999995
4,2040-2059,26.036923875
4,2060-2079,26.883104499999998
4,2080-2099,27.746114749999997
5,2020-2039,25.524575187500005
5,2040-2059,26.238802687499998
5,2060-2079,27.0684535
5,2080-2099,27.92590825
6,2020-2039,25.466131687499995
6,2040-2059,26.17030325
6,2060-2079,27.0413820625
6,2080-2099,27.894427624999995
7,2020-2039,25.519116875000005
7,2040-2059,26.215664
7,2060-2079,27.084411000000006
7,2080-2099,27.905588812500003
8,2020-2039,25.6360283125
8,2040-2059,26.307044
8,2060-2079,27.1529465
8,2080-2099,27.990756125
9,2020-2039,25.659009437500004
9,2040-2059,26.356779937500004
9,2060-2079,27.1848799375
9,2080-2099,28.033842250000003
10,2020-2039,25.594481249999998
10,2040-2059,26.256102375000005
10,2060-2079,27.119349562500002
10,2080-2099,27.959623125
11,2020-2039,25.380076937499997
11,2040-2059,26.089020812500003
11,2060-2079,26.927446687499998
11,2080-2099,27.764263375
12,2020-2039,24.869483937499997
12,2040-2059,25.5687518125
12,2060-2079,26.415193187499998
12,2080-2099,27.308924187500004
