Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.2951805
1,2040-2059,24.222230187500003
1,2060-2079,25.1001836875
1,2080-2099,26.150794687499996
2,2020-2039,24.615236124999996
2,2040-2059,25.435064875
2,2060-2079,26.342327000000004
2,2080-2099,27.332806499999997
3,2020-2039,25.530775499999997
3,2040-2059,26.308213875
3,2060-2079,27.2207419375
3,2080-2099,28.104806875
4,2020-2039,25.619680812500008
4,2040-2059,26.334016749999996
4,2060-2079,27.2453738125
4,2080-2099,28.123850062499997
5,2020-2039,25.360742249999994
5,2040-2059,26.097986187500002
5,2060-2079,27.001623125
5,2080-2099,27.8818280625
6,2020-2039,24.98654925
6,2040-2059,25.741133375
6,2060-2079,26.6154199375
6,2080-2099,27.5282551875
7,2020-2039,24.594676874999994
7,2040-2059,25.2839859375
7,2060-2079,26.1567638125
7,2080-2099,27.014482875
8,2020-2039,24.242165062499996
8,2040-2059,24.890330062500002
8,2060-2079,25.76895575
8,2080-2099,26.577059000000006
9,2020-2039,24.331329750000002
9,2040-2059,25.021203875
9,2060-2079,25.8695585625
9,2080-2099,26.68658025
10,2020-2039,24.629047624999995
10,2040-2059,25.3468235625
10,2060-2079,26.215375
10,2080-2099,27.0251074375
11,2020-2039,24.459145499999995
11,2040-2059,25.233325624999996
11,2060-2079,26.195923249999996
11,2080-2099,27.095193124999998
12,2020-2039,23.3281381875
12,2040-2059,24.2697621875
12,2060-2079,25.231906312499998
12,2080-2099,26.238688187499996
