Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,18.469715125
1,2040-2059,19.2409195
1,2060-2079,20.202398375000005
1,2080-2099,21.182112374999996
2,2020-2039,18.613039812500002
2,2040-2059,19.2854088125
2,2060-2079,20.3503211875
2,2080-2099,21.2809371875
3,2020-2039,17.945926125
3,2040-2059,18.5993265625
3,2060-2079,19.6584206875
3,2080-2099,20.650268499999996
4,2020-2039,16.050394500000003
4,2040-2059,16.7636196875
4,2060-2079,17.9107745
4,2080-2099,18.92072925
5,2020-2039,12.74243928125
5,2040-2059,13.643214687499999
5,2060-2079,14.867888718749999
5,2080-2099,15.905380468750002
6,2020-2039,10.132765350000001
6,2040-2059,10.95827006875
6,2060-2079,12.214437656249999
6,2080-2099,13.217691062500002
7,2020-2039,9.579251187500002
7,2040-2059,10.39414986875
7,2060-2079,11.483102187499998
7,2080-2099,12.509273093749998
8,2020-2039,11.044944212499999
8,2040-2059,11.872848300000003
8,2060-2079,12.787963437499998
8,2080-2099,13.78006559375
9,2020-2039,13.1512200375
9,2040-2059,14.046443968749998
9,2060-2079,15.116404687500001
9,2080-2099,16.015934375
10,2020-2039,14.865645749999999
10,2040-2059,15.768862499999996
10,2060-2079,16.8136963125
10,2080-2099,17.79961125
11,2020-2039,16.218321625
11,2040-2059,17.045064125000003
11,2060-2079,17.949060375000002
11,2080-2099,19.141895125000005
12,2020-2039,17.527647499999997
12,2040-2059,18.1914983125
12,2060-2079,19.246913312500002
12,2080-2099,20.2798533125
