Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,22.703292562500003
1,2040-2059,23.454491374999996
1,2060-2079,24.3494230625
1,2080-2099,25.297641000000006
2,2020-2039,22.984571625
2,2040-2059,23.751452750000002
2,2060-2079,24.6879668125
2,2080-2099,25.692683000000002
3,2020-2039,23.4948031875
3,2040-2059,24.312391312499997
3,2060-2079,25.2438750625
3,2080-2099,26.2657628125
4,2020-2039,23.7359945
4,2040-2059,24.474424062500002
4,2060-2079,25.439435062500007
4,2080-2099,26.411490812499995
5,2020-2039,23.483832437500006
5,2040-2059,24.245196312499996
5,2060-2079,25.175925375000006
5,2080-2099,26.0990105625
6,2020-2039,23.351663562499997
6,2040-2059,24.126034749999995
6,2060-2079,25.06762925
6,2080-2099,25.9968820625
7,2020-2039,23.4254680625
7,2040-2059,24.241553625
7,2060-2079,25.276119249999997
7,2080-2099,26.3019839375
8,2020-2039,23.825552000000002
8,2040-2059,24.6690759375
8,2060-2079,25.762095187499998
8,2080-2099,26.8774379375
9,2020-2039,24.437619
9,2040-2059,25.2648091875
9,2060-2079,26.431509874999996
9,2080-2099,27.5806669375
10,2020-2039,24.617014812500003
10,2040-2059,25.4699428125
10,2060-2079,26.567944437500003
10,2080-2099,27.7012764375
11,2020-2039,24.102367875
11,2040-2059,24.951876437500005
11,2060-2079,25.887919874999998
11,2080-2099,26.9089405625
12,2020-2039,23.1624409375
12,2040-2059,23.943577624999996
12,2060-2079,24.8163729375
12,2080-2099,25.775516562500002
