Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,25.220492125
1,2040-2059,25.906709624999998
1,2060-2079,26.6686563125
1,2080-2099,27.488743937499997
2,2020-2039,25.235408374999995
2,2040-2059,25.924359125000002
2,2060-2079,26.713659124999996
2,2080-2099,27.5391883125
3,2020-2039,26.017629187500003
3,2040-2059,26.762999624999996
3,2060-2079,27.569397125000002
3,2080-2099,28.464789000000003
4,2020-2039,27.2818231875
4,2040-2059,28.021306437499998
4,2060-2079,28.871958312500002
4,2080-2099,29.754304375000004
5,2020-2039,27.6452641875
5,2040-2059,28.320606875000003
5,2060-2079,29.2247823125
5,2080-2099,30.0885948125
6,2020-2039,27.176759999999998
6,2040-2059,27.8890788125
6,2060-2079,28.742757562499996
6,2080-2099,29.620008999999996
7,2020-2039,26.672285499999994
7,2040-2059,27.346754687499995
7,2060-2079,28.2032201875
7,2080-2099,29.040433999999994
8,2020-2039,26.511607875
8,2040-2059,27.186777999999997
8,2060-2079,28.023878625000002
8,2080-2099,28.849036249999994
9,2020-2039,26.453026187499997
9,2040-2059,27.128674937499998
9,2060-2079,27.981298499999998
9,2080-2099,28.789653249999997
10,2020-2039,26.455940875
10,2040-2059,27.095226125
10,2060-2079,27.9507311875
10,2080-2099,28.754135562500004
11,2020-2039,26.33420775
11,2040-2059,26.980387125000004
11,2060-2079,27.787054999999995
11,2080-2099,28.5824839375
12,2020-2039,25.7888744375
12,2040-2059,26.42305056249999
12,2060-2079,27.247494
12,2080-2099,28.02342775
