Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.82821440625
1,2040-2059,22.70131975
1,2060-2079,23.716871500000003
1,2080-2099,24.840724625
2,2020-2039,23.2727579375
2,2040-2059,24.163493812500004
2,2060-2079,25.180624249999997
2,2080-2099,26.189386375
3,2020-2039,24.978563249999993
3,2040-2059,25.852021500000003
3,2060-2079,26.8213098125
3,2080-2099,27.772004000000003
4,2020-2039,25.865908625000003
4,2040-2059,26.619739437499994
4,2060-2079,27.603333562500005
4,2080-2099,28.504469750000005
5,2020-2039,26.015659624999998
5,2040-2059,26.760729562500003
5,2060-2079,27.7223864375
5,2080-2099,28.6114049375
6,2020-2039,25.641076062499994
6,2040-2059,26.414174375
6,2060-2079,27.4043086875
6,2080-2099,28.28753175
7,2020-2039,25.187655187500006
7,2040-2059,25.927652250000005
7,2060-2079,26.905650437500004
7,2080-2099,27.773981375000005
8,2020-2039,24.9089659375
8,2040-2059,25.6513209375
8,2060-2079,26.589445312500004
8,2080-2099,27.4141940625
9,2020-2039,25.0301990625
9,2040-2059,25.716627250000002
9,2060-2079,26.6473236875
9,2080-2099,27.510430749999994
10,2020-2039,25.1458616875
10,2040-2059,25.938378125
10,2060-2079,26.9002928125
10,2080-2099,27.7978811875
11,2020-2039,23.687759250000003
11,2040-2059,24.575644437500003
11,2060-2079,25.67423775
11,2080-2099,26.817082125
12,2020-2039,21.834902812500005
12,2040-2059,22.827024562500007
12,2060-2079,23.7982858125
12,2080-2099,24.898809875000005
