Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,28.453897312500004
1,2040-2059,29.063017625
1,2060-2079,29.7814954375
1,2080-2099,30.488528374999998
2,2020-2039,28.481057812499998
2,2040-2059,29.09040462499999
2,2060-2079,29.8219370625
2,2080-2099,30.56666925
3,2020-2039,28.5656744375
3,2040-2059,29.161684375000004
3,2060-2079,29.871785687499997
3,2080-2099,30.639426874999998
4,2020-2039,28.5635603125
4,2040-2059,29.189031
4,2060-2079,29.926816624999997
4,2080-2099,30.656180624999998
5,2020-2039,28.334555124999998
5,2040-2059,28.9513836875
5,2060-2079,29.713716437500008
5,2080-2099,30.416189499999998
6,2020-2039,27.792702437499997
6,2040-2059,28.3724761875
6,2060-2079,29.166745374999998
6,2080-2099,29.887921125
7,2020-2039,27.249240125000004
7,2040-2059,27.847907499999998
7,2060-2079,28.603816124999998
7,2080-2099,29.3839811875
8,2020-2039,26.994039375
8,2040-2059,27.6480688125
8,2060-2079,28.384177
8,2080-2099,29.180584687500005
9,2020-2039,27.078271374999996
9,2040-2059,27.73000375
9,2060-2079,28.475546625
9,2080-2099,29.270894374999997
10,2020-2039,27.382397000000005
10,2040-2059,27.982755937500002
10,2060-2079,28.757188562499994
10,2080-2099,29.518827875
11,2020-2039,27.803021687500003
11,2040-2059,28.3985323125
11,2060-2079,29.146908187499996
11,2080-2099,29.8868218125
12,2020-2039,28.233363687500002
12,2040-2059,28.801851125
12,2060-2079,29.551839187499997
12,2080-2099,30.2659650625
