Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.602572374999998
1,2040-2059,25.182937000000003
1,2060-2079,25.937310500000002
1,2080-2099,26.617179374999996
2,2020-2039,24.229381125000003
2,2040-2059,24.782049625
2,2060-2079,25.521506062499995
2,2080-2099,26.1744275
3,2020-2039,24.17698275
3,2040-2059,24.7513393125
3,2060-2079,25.4532089375
3,2080-2099,26.123625250000003
4,2020-2039,24.504845125
4,2040-2059,25.114037375
4,2060-2079,25.807356187499998
4,2080-2099,26.472311937500002
5,2020-2039,25.144289187499997
5,2040-2059,25.719714874999998
5,2060-2079,26.408437
5,2080-2099,27.053884625
6,2020-2039,25.872723375
6,2040-2059,26.4079915625
6,2060-2079,27.146308187499997
6,2080-2099,27.7547535
7,2020-2039,26.495371125
7,2040-2059,27.04036575
7,2060-2079,27.793229375
7,2080-2099,28.418187312500002
8,2020-2039,26.9566138125
8,2040-2059,27.5541194375
8,2060-2079,28.332553875
8,2080-2099,28.974810125
9,2020-2039,27.164602937499996
9,2040-2059,27.7773186875
9,2060-2079,28.5651811875
9,2080-2099,29.244121750000005
10,2020-2039,26.9463246875
10,2040-2059,27.559589
10,2060-2079,28.356674500000004
10,2080-2099,29.05085125
11,2020-2039,26.292205374999998
11,2040-2059,26.888824312499995
11,2060-2079,27.654773625000004
11,2080-2099,28.370751437500004
12,2020-2039,25.408957187499997
12,2040-2059,25.9873723125
12,2060-2079,26.714241875
12,2080-2099,27.430714624999997
