Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.77493875
1,2040-2059,22.6275269375
1,2060-2079,23.716059375000004
1,2080-2099,24.8085191875
2,2020-2039,22.236681187499997
2,2040-2059,23.105529875
2,2060-2079,24.183181625000003
2,2080-2099,25.238777312499995
3,2020-2039,22.925949187500002
3,2040-2059,23.81215875
3,2060-2079,24.7976490625
3,2080-2099,25.8641290625
4,2020-2039,23.3523225625
4,2040-2059,24.2032036875
4,2060-2079,25.20678925
4,2080-2099,26.207647437499997
5,2020-2039,23.246748750000002
5,2040-2059,24.0573329375
5,2060-2079,25.015857250000003
5,2080-2099,25.990645749999995
6,2020-2039,22.920576
6,2040-2059,23.708488374999998
6,2060-2079,24.6780360625
6,2080-2099,25.706274750000002
7,2020-2039,22.8358196875
7,2040-2059,23.669310875000004
7,2060-2079,24.690866437500002
7,2080-2099,25.687009500000006
8,2020-2039,23.124932437500004
8,2040-2059,23.982316812500002
8,2060-2079,25.0124063125
8,2080-2099,26.040157437500003
9,2020-2039,23.529824375000004
9,2040-2059,24.3945653125
9,2060-2079,25.469085
9,2080-2099,26.572097687500005
10,2020-2039,23.6205274375
10,2040-2059,24.481788312499997
10,2060-2079,25.572202437499996
10,2080-2099,26.666083625000002
11,2020-2039,23.1638686875
11,2040-2059,24.035833187499996
11,2060-2079,25.080181375
11,2080-2099,26.1343850625
12,2020-2039,22.223320500000003
12,2040-2059,23.08777975
12,2060-2079,24.132853375000003
12,2080-2099,25.226502250000003
