Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-14.7917684375
1,2040-2059,-13.32610965
1,2060-2079,-11.8944168125
1,2080-2099,-10.222382281249999
2,2020-2039,-13.181470874999999
2,2040-2059,-12.264107125
2,2060-2079,-10.460566325
2,2080-2099,-9.07898430625
3,2020-2039,-8.737236575
3,2040-2059,-7.73980019375
3,2060-2079,-6.140638743750001
3,2080-2099,-4.633400108625
4,2020-2039,-3.195668053125
4,2040-2059,-1.9593455048750001
4,2060-2079,-0.727374645
4,2080-2099,0.43609352225
5,2020-2039,2.2817883468749995
5,2040-2059,3.2286591000000007
5,2060-2079,4.61936571875
5,2080-2099,6.101608889375
6,2020-2039,6.92357194375
6,2040-2059,8.0263112
6,2060-2079,9.48921684375
6,2080-2099,10.84633298125
7,2020-2039,9.712177468750001
7,2040-2059,11.080919818750003
7,2060-2079,12.428790343749998
7,2080-2099,13.787595312499999
8,2020-2039,8.8767534
8,2040-2059,10.264304218750002
8,2060-2079,11.6436653625
8,2080-2099,13.185230749999999
9,2020-2039,4.475823703125
9,2040-2059,5.524723550000001
9,2060-2079,6.93709951875
9,2080-2099,8.5721658625
10,2020-2039,-1.3656791803125004
10,2040-2059,-0.10888055243749994
10,2060-2079,1.282652096625
10,2080-2099,2.774673081875
11,2020-2039,-7.2190674249999995
11,2040-2059,-5.9326814375
11,2060-2079,-4.5314334474999995
11,2080-2099,-3.0682804787499993
12,2020-2039,-12.21897470625
12,2040-2059,-11.010868274999998
12,2060-2079,-9.48209815625
12,2080-2099,-8.10126940625
