Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-2.813965961875
1,2040-2059,-1.5539768843750004
1,2060-2079,-0.044937902812500014
1,2080-2099,0.904402515
2,2020-2039,-1.7422672168749997
2,2040-2059,-0.8088838456250002
2,2060-2079,0.10502595912500001
2,2080-2099,1.4439491675000002
3,2020-2039,1.3957439495
3,2040-2059,2.1183553
3,2060-2079,3.10442645
3,2080-2099,4.0945088875
4,2020-2039,6.233682228124999
4,2040-2059,7.157329278374999
4,2060-2079,7.922495652499999
4,2080-2099,8.706317293749999
5,2020-2039,11.889663268750002
5,2040-2059,12.78387884375
5,2060-2079,13.44334366875
5,2080-2099,14.352936375000002
6,2020-2039,16.7748530625
6,2040-2059,17.74274196875
6,2060-2079,18.775916250000005
6,2080-2099,19.938597937500003
7,2020-2039,19.416906624999996
7,2040-2059,20.544337499999997
7,2060-2079,21.663611437500002
7,2080-2099,23.022712437499997
8,2020-2039,18.10754746875
8,2040-2059,19.2248246875
8,2060-2079,20.581151
8,2080-2099,21.9850768125
9,2020-2039,12.92867346875
9,2040-2059,14.143952437500001
9,2060-2079,15.24860340625
9,2080-2099,16.610108375
10,2020-2039,7.412824520625
10,2040-2059,8.3359610125
10,2060-2079,9.304799500000001
10,2080-2099,10.598330937500002
11,2020-2039,3.0235529425
11,2040-2059,3.74551155
11,2060-2079,4.597344518749999
11,2080-2099,5.754959937500001
12,2020-2039,-0.7002772184374998
12,2040-2059,0.11529501625000002
12,2060-2079,1.52035465725
12,2080-2099,2.624579630625
