Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,22.9400449375
1,2040-2059,23.665288125
1,2060-2079,24.575083562500005
1,2080-2099,25.4595343125
2,2020-2039,23.147303937499995
2,2040-2059,23.85087625
2,2060-2079,24.814282874999996
2,2080-2099,25.733878937500002
3,2020-2039,23.6352255
3,2040-2059,24.392586187500005
3,2060-2079,25.3514669375
3,2080-2099,26.304984124999997
4,2020-2039,23.88753475
4,2040-2059,24.578872687499995
4,2060-2079,25.5503821875
4,2080-2099,26.498038
5,2020-2039,23.732079312499998
5,2040-2059,24.443598499999993
5,2060-2079,25.395201125
5,2080-2099,26.263686875
6,2020-2039,23.604686187500004
6,2040-2059,24.350265562500002
6,2060-2079,25.289381187499995
6,2080-2099,26.191849437500004
7,2020-2039,23.619087999999998
7,2040-2059,24.397090249999998
7,2060-2079,25.431173312499997
7,2080-2099,26.406354375
8,2020-2039,24.0143231875
8,2040-2059,24.821683875000005
8,2060-2079,25.987848250000003
8,2080-2099,26.9934380625
9,2020-2039,24.5397106875
9,2040-2059,25.321144625
9,2060-2079,26.5363688125
9,2080-2099,27.603121562499997
10,2020-2039,24.7682135
10,2040-2059,25.583856875000002
10,2060-2079,26.755609
10,2080-2099,27.790232562499995
11,2020-2039,24.502147312500007
11,2040-2059,25.301591749999996
11,2060-2079,26.306974812500002
11,2080-2099,27.288672249999998
12,2020-2039,23.559649625
12,2040-2059,24.3016398125
12,2060-2079,25.2098478125
12,2080-2099,26.126907250000002
