Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.9213731875
1,2040-2059,25.117225437499997
1,2060-2079,25.18130875
1,2080-2099,25.148350375000003
2,2020-2039,24.55977075
2,2040-2059,24.7396773125
2,2060-2079,24.833233625000002
2,2080-2099,24.790517312499997
3,2020-2039,24.579190062499997
3,2040-2059,24.768825687499998
3,2060-2079,24.8460195625
3,2080-2099,24.802393625000004
4,2020-2039,24.9240001875
4,2040-2059,25.1533195
4,2060-2079,25.210478875
4,2080-2099,25.1464848125
5,2020-2039,25.5044358125
5,2040-2059,25.680030062500002
5,2060-2079,25.7565218125
5,2080-2099,25.7039286875
6,2020-2039,26.133956
6,2040-2059,26.294583125000003
6,2060-2079,26.387874999999994
6,2080-2099,26.316498437499998
7,2020-2039,26.706085187500005
7,2040-2059,26.878642374999995
7,2060-2079,26.95517825
7,2080-2099,26.878107999999997
8,2020-2039,27.184078125000006
8,2040-2059,27.362287875
8,2060-2079,27.4305208125
8,2080-2099,27.3340929375
9,2020-2039,27.424848499999996
9,2040-2059,27.59727425
9,2060-2079,27.660370249999996
9,2080-2099,27.577045999999992
10,2020-2039,27.25193418750001
10,2040-2059,27.421699
10,2060-2079,27.46926125
10,2080-2099,27.397496874999998
11,2020-2039,26.597767312499997
11,2040-2059,26.779363875
11,2060-2079,26.811946312499998
11,2080-2099,26.749193062499998
12,2020-2039,25.6982666875
12,2040-2059,25.862465625
12,2060-2079,25.928614750000005
12,2080-2099,25.851585625000002
