Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,16.517526875
1,2040-2059,16.728735625000002
1,2060-2079,16.826282374999998
1,2080-2099,16.910456125
2,2020-2039,19.677489937500003
2,2040-2059,19.834629937499994
2,2060-2079,19.999553812499997
2,2080-2099,20.050304312500003
3,2020-2039,24.165354499999996
3,2040-2059,24.3507316875
3,2060-2079,24.437744625
3,2080-2099,24.398408500000002
4,2020-2039,27.812538874999994
4,2040-2059,27.939957437500002
4,2060-2079,28.1988920625
4,2080-2099,28.1070963125
5,2020-2039,28.0384124375
5,2040-2059,28.193080062499998
5,2060-2079,28.567232625000003
5,2080-2099,28.323883562500004
6,2020-2039,26.469518812499995
6,2040-2059,26.7029065
6,2060-2079,26.7710573125
6,2080-2099,26.6610105625
7,2020-2039,25.796339875
7,2040-2059,25.923676
7,2060-2079,26.0075788125
7,2080-2099,25.9199178125
8,2020-2039,25.5563423125
8,2040-2059,25.76872025
8,2060-2079,25.758063000000003
8,2080-2099,25.798470937500003
9,2020-2039,24.8137075625
9,2040-2059,24.9745870625
9,2060-2079,24.993255499999997
9,2080-2099,25.013575875
10,2020-2039,22.8429545625
10,2040-2059,23.049850624999998
10,2060-2079,23.1223868125
10,2080-2099,23.091516249999998
11,2020-2039,19.863099875000003
11,2040-2059,20.064058625
11,2060-2079,20.147331937499995
11,2080-2099,20.187421562499996
12,2020-2039,16.7452825
12,2040-2059,17.0984160625
12,2060-2079,17.030673625
12,2080-2099,17.1165919375
