Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-21.758870062499998
1,2040-2059,-21.286352187499997
1,2060-2079,-21.5314343125
1,2080-2099,-21.49768075
2,2020-2039,-19.804836375
2,2040-2059,-19.574896312499995
2,2060-2079,-19.546393000000002
2,2080-2099,-19.762312124999998
3,2020-2039,-13.248337531250003
3,2040-2059,-12.992835406249998
3,2060-2079,-13.100008218749998
3,2080-2099,-13.167867531249998
4,2020-2039,-4.538720512499999
4,2040-2059,-4.182220181249999
4,2060-2079,-4.22254853125
4,2080-2099,-4.3308025625
5,2020-2039,4.652518225
5,2040-2059,4.97141715625
5,2060-2079,5.065206012499999
5,2080-2099,4.986322049999999
6,2020-2039,12.9242176875
6,2040-2059,13.3112085
6,2060-2079,13.36989615625
6,2080-2099,13.325117062499999
7,2020-2039,16.5765704375
7,2040-2059,16.818649375
7,2060-2079,16.855686375
7,2080-2099,16.713604124999996
8,2020-2039,13.579283500000003
8,2040-2059,13.863521625
8,2060-2079,13.907184562500001
8,2080-2099,13.756867124999998
9,2020-2039,6.3893788875
9,2040-2059,6.6853046562500005
9,2060-2079,6.6299272687499995
9,2080-2099,6.494613956249999
10,2020-2039,-3.0136634925
10,2040-2059,-2.651598216875
10,2060-2079,-2.7239808196875
10,2080-2099,-2.8722556906250007
11,2020-2039,-12.764974393749998
11,2040-2059,-12.093703931249998
11,2060-2079,-12.45833020625
11,2080-2099,-12.477418624999999
12,2020-2039,-19.2563536875
12,2040-2059,-18.623604250000003
12,2060-2079,-18.779356718749995
12,2080-2099,-18.849433625
