Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,6.4363010875
1,2040-2059,6.68406009375
1,2060-2079,6.8170662562499995
1,2080-2099,6.6950973625
2,2020-2039,8.394574149999999
2,2040-2059,8.578537106250002
2,2060-2079,8.86687594375
2,2080-2099,8.615769593749999
3,2020-2039,12.49058025
3,2040-2059,12.653174437499999
3,2060-2079,12.90840653125
3,2080-2099,12.657001187499999
4,2020-2039,16.82249175
4,2040-2059,17.1193393125
4,2060-2079,17.15552925
4,2080-2099,17.039295000000003
5,2020-2039,19.4288198125
5,2040-2059,19.677102937500003
5,2060-2079,19.852201625
5,2080-2099,19.775746625
6,2020-2039,20.055938499999996
6,2040-2059,20.3789469375
6,2060-2079,20.566971125000002
6,2080-2099,20.382185124999996
7,2020-2039,19.335823875
7,2040-2059,19.596962812500003
7,2060-2079,19.7089873125
7,2080-2099,19.633588624999998
8,2020-2039,19.033258437500002
8,2040-2059,19.280388875000003
8,2060-2079,19.2301100625
8,2080-2099,19.2951616875
9,2020-2039,18.0603863125
9,2040-2059,18.3683271875
9,2060-2079,18.334377562500002
9,2080-2099,18.352156375
10,2020-2039,15.310427374999998
10,2040-2059,15.58060046875
10,2060-2079,15.57321584375
10,2080-2099,15.6061915
11,2020-2039,11.04553090625
11,2040-2059,11.387623875000003
11,2060-2079,11.545045218750001
11,2080-2099,11.362993437500002
12,2020-2039,7.25035085
12,2040-2059,7.73419526875
12,2060-2079,7.664153118749999
12,2080-2099,7.656607737500001
