Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,19.936268937499996
1,2040-2059,20.11706975
1,2060-2079,20.322062375
1,2080-2099,20.2664858125
2,2020-2039,22.426409312500002
2,2040-2059,22.661514999999998
2,2060-2079,22.9217284375
2,2080-2099,22.789025687500004
3,2020-2039,26.5147549375
3,2040-2059,26.6488439375
3,2060-2079,26.92955875
3,2080-2099,26.7824499375
4,2020-2039,29.960358625
4,2040-2059,30.220055499999994
4,2060-2079,30.298884437500003
4,2080-2099,30.28735475
5,2020-2039,31.140432812500002
5,2040-2059,31.352159625
5,2060-2079,31.603305937499997
5,2080-2099,31.581254999999995
6,2020-2039,30.553239625
6,2040-2059,30.889180499999995
6,2060-2079,31.095980625
6,2080-2099,30.9403083125
7,2020-2039,29.206569750000003
7,2040-2059,29.358650187500007
7,2060-2079,29.556480687500006
7,2080-2099,29.5709884375
8,2020-2039,28.629512062499998
8,2040-2059,28.8216765
8,2060-2079,28.829869687499993
8,2080-2099,28.894623125000003
9,2020-2039,28.2736471875
9,2040-2059,28.602266562500002
9,2060-2079,28.549154875000003
9,2080-2099,28.642540875
10,2020-2039,26.8819131875
10,2040-2059,27.0999094375
10,2060-2079,27.217394875
10,2080-2099,27.191981125
11,2020-2039,23.531542
11,2040-2059,23.790371312500007
11,2060-2079,24.0440391875
11,2080-2099,23.899956750000005
12,2020-2039,20.068455812499998
12,2040-2059,20.536519125
12,2060-2079,20.5631355625
12,2080-2099,20.583574562499997
