Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-6.0121324925
1,2040-2059,-5.72825538
1,2060-2079,-5.92345253375
1,2080-2099,-6.335198810625
2,2020-2039,-5.83932181875
2,2040-2059,-5.8786264500000005
2,2060-2079,-5.791903651250001
2,2080-2099,-6.2057604018750006
3,2020-2039,-2.9743484956249997
3,2040-2059,-2.926011771125
3,2060-2079,-3.084180666875
3,2080-2099,-3.35086009625
4,2020-2039,1.724350853125
4,2040-2059,2.0772782125000004
4,2060-2079,1.8326341487500002
4,2080-2099,1.7351092537499997
5,2020-2039,7.87582271875
5,2040-2059,8.10839490625
5,2060-2079,8.108044131249999
5,2080-2099,7.960912431250001
6,2020-2039,13.334977
6,2040-2059,13.5322305
6,2060-2079,13.505547218749996
6,2080-2099,13.254530187500002
7,2020-2039,15.556271875000004
7,2040-2059,15.7500085
7,2060-2079,15.794410812499999
7,2080-2099,15.697038249999997
8,2020-2039,13.701396187500002
8,2040-2059,13.948939093749999
8,2060-2079,13.85688778125
8,2080-2099,13.942204718750002
9,2020-2039,9.370156468749999
9,2040-2059,9.576214068750001
9,2060-2079,9.4705585125
9,2080-2099,9.3881361625
10,2020-2039,4.510944362500001
10,2040-2059,4.81689255625
10,2060-2079,4.620440199999999
10,2080-2099,4.518198805
11,2020-2039,-0.394348041875
11,2040-2059,0.03357578575000001
11,2060-2079,-0.04119540124999993
11,2080-2099,-0.33554462875
12,2020-2039,-4.00370102125
12,2040-2059,-3.8730209962500006
12,2060-2079,-3.9194798843750003
12,2080-2099,-3.9209405693749995
