Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,28.7245124375
1,2040-2059,28.870294249999997
1,2060-2079,28.8471645
1,2080-2099,28.881577750000005
2,2020-2039,28.768892937500002
2,2040-2059,28.917346875
2,2060-2079,28.935592624999998
2,2080-2099,28.9379525
3,2020-2039,28.801116312500003
3,2040-2059,28.969613500000005
3,2060-2079,28.992923625
3,2080-2099,28.9829365
4,2020-2039,28.7906469375
4,2040-2059,28.95783975
4,2060-2079,28.984038874999996
4,2080-2099,28.971926250000006
5,2020-2039,28.522648750000002
5,2040-2059,28.721876562499997
5,2060-2079,28.7024595
5,2080-2099,28.693952125000003
6,2020-2039,27.9691700625
6,2040-2059,28.15875225
6,2060-2079,28.130902499999998
6,2080-2099,28.130240499999996
7,2020-2039,27.4120454375
7,2040-2059,27.618230187500004
7,2060-2079,27.598226125
7,2080-2099,27.590633687500002
8,2020-2039,27.18636937500001
8,2040-2059,27.371591375
8,2060-2079,27.352210437500002
8,2080-2099,27.346286125000002
9,2020-2039,27.279734125
9,2040-2059,27.4575465
9,2060-2079,27.42667125
9,2080-2099,27.425602812500006
10,2020-2039,27.5734438125
10,2040-2059,27.763993312500002
10,2060-2079,27.710976000000002
10,2080-2099,27.709526750000002
11,2020-2039,27.999544125
11,2040-2059,28.1731340625
11,2060-2079,28.123062125
11,2080-2099,28.137123687499994
12,2020-2039,28.4534241875
12,2040-2059,28.611520625
12,2060-2079,28.586280437499994
12,2080-2099,28.594816624999996
