Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-2.2835029781250005
1,2040-2059,-1.7543986887500003
1,2060-2079,-1.7017584183125003
1,2080-2099,-2.1259461387500003
2,2020-2039,-1.2885771416875
2,2040-2059,-1.6355282686250001
2,2060-2079,-1.0749128343750003
2,2080-2099,-1.4410063156249995
3,2020-2039,1.976636133125
3,2040-2059,2.15526130875
3,2060-2079,2.2375169525
3,2080-2099,1.9727502941875
4,2020-2039,7.691654475
4,2040-2059,8.09620315
4,2060-2079,7.98858031875
4,2080-2099,7.806879056250001
5,2020-2039,13.820856500000001
5,2040-2059,13.8787794375
5,2060-2079,14.1555151875
5,2080-2099,13.937124093750004
6,2020-2039,18.531515875
6,2040-2059,18.723315
6,2060-2079,18.742807875
6,2080-2099,18.664183
7,2020-2039,20.3858001875
7,2040-2059,20.644598062500002
7,2060-2079,20.825839625
7,2080-2099,20.661128875
8,2020-2039,18.6693258125
8,2040-2059,18.937439812500003
8,2060-2079,18.930234812500004
8,2080-2099,18.970854
9,2020-2039,13.9537540625
9,2040-2059,14.168076468749998
9,2060-2079,14.139355124999998
9,2080-2099,13.902810624999999
10,2020-2039,8.516348837499999
10,2040-2059,8.713417475
10,2060-2079,8.684089324999999
10,2080-2099,8.6422191
11,2020-2039,3.4606453274999995
11,2040-2059,3.75269834375
11,2060-2079,3.9431972749999997
11,2080-2099,3.7886533812500005
12,2020-2039,-0.03606701718750001
12,2040-2059,-0.31800497499999997
12,2060-2079,0.10549136499999999
12,2080-2099,-0.012902537500000005
