Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,20.457779749999997
1,2040-2059,20.717266
1,2060-2079,20.7447035
1,2080-2099,20.782806625000003
2,2020-2039,21.039187062500005
2,2040-2059,21.2738243125
2,2060-2079,21.3734591875
2,2080-2099,21.3602166875
3,2020-2039,21.519535374999997
3,2040-2059,21.780067937500004
3,2060-2079,21.8375471875
3,2080-2099,21.800317312499995
4,2020-2039,21.550906062499994
4,2040-2059,21.8559296875
4,2060-2079,21.8477673125
4,2080-2099,21.7996964375
5,2020-2039,21.2424705625
5,2040-2059,21.4934513125
5,2060-2079,21.461462375
5,2080-2099,21.437071749999998
6,2020-2039,20.529704125000002
6,2040-2059,20.7746661875
6,2060-2079,20.728668625
6,2080-2099,20.688549937500003
7,2020-2039,20.592574562499998
7,2040-2059,20.864052437499996
7,2060-2079,20.803196812499998
7,2080-2099,20.788672625000004
8,2020-2039,21.869741
8,2040-2059,22.101846062499998
8,2060-2079,22.069976875
8,2080-2099,22.079777875
9,2020-2039,22.424694499999994
9,2040-2059,22.745342062500004
9,2060-2079,22.7083091875
9,2080-2099,22.664366750000003
10,2020-2039,21.659424062499994
10,2040-2059,21.8903555625
10,2060-2079,21.93936525
10,2080-2099,21.908665687499997
11,2020-2039,20.5829620625
11,2040-2059,20.8534618125
11,2060-2079,20.852054
11,2080-2099,20.866996812500002
12,2020-2039,20.208812312500005
12,2040-2059,20.458038937499996
12,2060-2079,20.457504874999994
12,2080-2099,20.469408125
