Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,6.668695499999999
1,2040-2059,6.977203781250001
1,2060-2079,6.87597941875
1,2080-2099,6.843294868750001
2,2020-2039,8.84039836875
2,2040-2059,9.2925872375
2,2060-2079,9.216245306249998
2,2080-2099,9.054811443749998
3,2020-2039,13.371074531249999
3,2040-2059,13.554858062500001
3,2060-2079,13.579249437499998
3,2080-2099,13.476621062500001
4,2020-2039,18.343438812499997
4,2040-2059,18.6221409375
4,2060-2079,18.607930812499998
4,2080-2099,18.5167575625
5,2020-2039,23.826010437499995
5,2040-2059,24.267645750000003
5,2060-2079,24.250234000000003
5,2080-2099,24.178315687500003
6,2020-2039,29.544689374999997
6,2040-2059,29.844742749999998
6,2060-2079,29.790665062500004
6,2080-2099,29.6413855
7,2020-2039,31.997606687499996
7,2040-2059,32.33445675
7,2060-2079,32.340118625
7,2080-2099,32.295962562499994
8,2020-2039,30.930594312500002
8,2040-2059,31.196438750000002
8,2060-2079,31.178499624999997
8,2080-2099,31.070787124999995
9,2020-2039,26.645841187499997
9,2040-2059,26.988498937499998
9,2060-2079,26.909592749999998
9,2080-2099,26.996682812499998
10,2020-2039,20.180946312499994
10,2040-2059,20.538314125
10,2060-2079,20.351553375000005
10,2080-2099,20.4170129375
11,2020-2039,12.8407105
11,2040-2059,13.01295928125
11,2060-2079,12.8664004375
11,2080-2099,12.970969687500002
12,2020-2039,7.760543937500001
12,2040-2059,8.07604671875
12,2060-2079,8.02674535
12,2080-2099,7.924799425000001
