Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.240016624999996
1,2040-2059,26.4118363125
1,2060-2079,26.4323514375
1,2080-2099,26.436380125
2,2020-2039,25.998521187499996
2,2040-2059,26.194829749999997
2,2060-2079,26.166389
2,2080-2099,26.1860928125
3,2020-2039,24.042882875
3,2040-2059,24.107083375
3,2060-2079,24.227327187500002
3,2080-2099,24.2375625
4,2020-2039,20.30647325
4,2040-2059,20.501931312499995
4,2060-2079,20.573425500000003
4,2080-2099,20.641238375
5,2020-2039,16.22535728125
5,2040-2059,16.385994500000002
5,2060-2079,16.4543969375
5,2080-2099,16.462339125
6,2020-2039,13.217874781249998
6,2040-2059,13.2060700625
6,2060-2079,13.513117
6,2080-2099,13.375425281250001
7,2020-2039,12.458004156249999
7,2040-2059,12.693603812500001
7,2060-2079,12.80963078125
7,2080-2099,12.769585812500003
8,2020-2039,14.291943937500001
8,2040-2059,14.332455187499997
8,2060-2079,14.408248437499998
8,2080-2099,14.377432781249999
9,2020-2039,16.509200593750002
9,2040-2059,16.757048437499996
9,2060-2079,16.873367562500004
9,2080-2099,16.923630875
10,2020-2039,19.278963750000003
10,2040-2059,19.417220750000002
10,2060-2079,19.505714812499996
10,2080-2099,19.532680875
11,2020-2039,22.270105
11,2040-2059,22.450938125
11,2060-2079,22.385411624999996
11,2080-2099,22.418731375000004
12,2020-2039,24.737731375
12,2040-2059,24.913709000000004
12,2060-2079,24.904845750000003
12,2080-2099,24.930965875000002
