Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.9640279375
1,2040-2059,25.281915124999998
1,2060-2079,25.339128062500002
1,2080-2099,25.341979625
2,2020-2039,25.658066812500003
2,2040-2059,25.8961080625
2,2060-2079,26.040000499999998
2,2080-2099,26.0258039375
3,2020-2039,25.9990829375
3,2040-2059,26.230520625000004
3,2060-2079,26.301764812499997
3,2080-2099,26.258228625000005
4,2020-2039,25.74974425
4,2040-2059,25.973167312500003
4,2060-2079,26.027723437499997
4,2080-2099,26.00088575
5,2020-2039,25.463053499999997
5,2040-2059,25.684665937499997
5,2060-2079,25.750027250000002
5,2080-2099,25.749500875
6,2020-2039,25.1087958125
6,2040-2059,25.321869375
6,2060-2079,25.384478499999997
6,2080-2099,25.3293436875
7,2020-2039,24.996856562499996
7,2040-2059,25.200390874999997
7,2060-2079,25.307981937499996
7,2080-2099,25.273809125
8,2020-2039,25.125587562499994
8,2040-2059,25.356171562500002
8,2060-2079,25.418634375
8,2080-2099,25.39289075
9,2020-2039,25.24905225
9,2040-2059,25.450314874999993
9,2060-2079,25.52192375
9,2080-2099,25.5012924375
10,2020-2039,25.2064514375
10,2040-2059,25.406191812499998
10,2060-2079,25.4440248125
10,2080-2099,25.428106437500002
11,2020-2039,24.8747216875
11,2040-2059,25.075941562499995
11,2060-2079,25.103497687500003
11,2080-2099,25.116496
12,2020-2039,24.664767250000004
12,2040-2059,24.903144249999993
12,2060-2079,24.9149615625
12,2080-2099,24.959637250000004
