Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.0062085625
1,2040-2059,26.308498250000003
1,2060-2079,26.361776687499997
1,2080-2099,26.293699687500002
2,2020-2039,26.655444937499993
2,2040-2059,26.968814124999998
2,2060-2079,27.0297771875
2,2080-2099,27.031680499999997
3,2020-2039,27.510463874999996
3,2040-2059,27.8384990625
3,2060-2079,27.877389812500002
3,2080-2099,27.849720625000003
4,2020-2039,27.577363999999996
4,2040-2059,27.823645562499994
4,2060-2079,27.847933499999996
4,2080-2099,27.8803733125
5,2020-2039,26.6340105625
5,2040-2059,26.861551250000005
5,2060-2079,26.865612875000004
5,2080-2099,26.857805187500002
6,2020-2039,25.930623124999997
6,2040-2059,26.1507093125
6,2060-2079,26.203660000000003
6,2080-2099,26.1784839375
7,2020-2039,26.4585908125
7,2040-2059,26.852458062500002
7,2060-2079,26.7894705625
7,2080-2099,26.758337437500003
8,2020-2039,27.690828374999995
8,2040-2059,28.0830748125
8,2060-2079,28.043486875
8,2080-2099,27.99741875
9,2020-2039,28.8282834375
9,2040-2059,29.156478687499998
9,2060-2079,29.1899850625
9,2080-2099,29.117139124999998
10,2020-2039,28.926173687499997
10,2040-2059,29.2638358125
10,2060-2079,29.275199875000002
10,2080-2099,29.234397062499998
11,2020-2039,27.860782375
11,2040-2059,28.155323250000002
11,2060-2079,28.1061421875
11,2080-2099,28.1023540625
12,2020-2039,26.349310312500002
12,2040-2059,26.661095312500002
12,2060-2079,26.6150820625
12,2080-2099,26.577404499999997
