Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-9.8326592375
1,2040-2059,-9.4367320375
1,2060-2079,-9.481668468750001
1,2080-2099,-9.499238562499997
2,2020-2039,-8.05381276875
2,2040-2059,-7.395015175
2,2060-2079,-7.4721278625
2,2080-2099,-7.644769687499999
3,2020-2039,-3.0267352243750003
3,2040-2059,-2.90466224875
3,2060-2079,-2.881476295625
3,2080-2099,-2.9568372637499993
4,2020-2039,2.7382481376875
4,2040-2059,3.1209303529375
4,2060-2079,2.9234492962500003
4,2080-2099,2.9140233243749996
5,2020-2039,8.335001287499999
5,2040-2059,8.7142963375
5,2060-2079,8.537035
5,2080-2099,8.644380037500001
6,2020-2039,13.727423062500002
6,2040-2059,14.066846031249998
6,2060-2079,14.060487687500004
6,2080-2099,13.96477453125
7,2020-2039,16.91855709375
7,2040-2059,17.411235062500005
7,2060-2079,17.3284046875
7,2080-2099,17.31503425
8,2020-2039,16.101378
8,2040-2059,16.6246045625
8,2060-2079,16.644519749999997
8,2080-2099,16.4990925
9,2020-2039,11.120876531250001
9,2040-2059,11.62866424375
9,2060-2079,11.56094860625
9,2080-2099,11.501488468749999
10,2020-2039,4.253571056249999
10,2040-2059,4.6225300874999995
10,2060-2079,4.532632906249999
10,2080-2099,4.6254171375
11,2020-2039,-2.541986251875
11,2040-2059,-2.25691430875
11,2060-2079,-2.51711365375
11,2080-2099,-2.3407315543749996
12,2020-2039,-7.923382300000001
12,2040-2059,-7.511199800000002
12,2060-2079,-7.547860512500001
12,2080-2099,-7.68195320625
