Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.786647375
1,2040-2059,25.037615187500005
1,2060-2079,25.0819209375
1,2080-2099,25.1360485625
2,2020-2039,24.323597437500002
2,2040-2059,24.633758500000006
2,2060-2079,24.665283687499997
2,2080-2099,24.675727812500003
3,2020-2039,23.846160437499996
3,2040-2059,24.114834749999996
3,2060-2079,24.094794249999996
3,2080-2099,24.123878500000004
4,2020-2039,22.630938
4,2040-2059,22.928931437500005
4,2060-2079,22.9960708125
4,2080-2099,22.921151625
5,2020-2039,20.749611875000003
5,2040-2059,21.049213875000003
5,2060-2079,20.982210624999997
5,2080-2099,20.911348437500003
6,2020-2039,18.663990437500004
6,2040-2059,18.939567250000003
6,2060-2079,18.886737437499995
6,2080-2099,18.808472562499997
7,2020-2039,18.1862
7,2040-2059,18.446174999999997
7,2060-2079,18.3830819375
7,2080-2099,18.376605562499996
8,2020-2039,19.911956874999998
8,2040-2059,19.984853499999996
8,2060-2079,19.947076625
8,2080-2099,19.975628125
9,2020-2039,22.978294687499996
9,2040-2059,23.197085812500003
9,2060-2079,23.153346812499997
9,2080-2099,23.1655566875
10,2020-2039,26.119801999999996
10,2040-2059,26.334161125
10,2060-2079,26.257769125000003
10,2080-2099,26.26172425
11,2020-2039,26.790527812500002
11,2040-2059,27.11103456250001
11,2060-2079,27.150538812500002
11,2080-2099,27.014953499999997
12,2020-2039,25.50833175
12,2040-2059,25.844062999999995
12,2060-2079,25.8142395
12,2080-2099,25.9064796875
