Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,23.370413749999997
1,2040-2059,23.624406812499995
1,2060-2079,23.6726293125
1,2080-2099,23.722169875000002
2,2020-2039,23.078546687499998
2,2040-2059,23.477046437499997
2,2060-2079,23.50134975
2,2080-2099,23.50999925
3,2020-2039,21.956466374999998
3,2040-2059,22.2250441875
3,2060-2079,22.246745999999995
3,2080-2099,22.206968312500003
4,2020-2039,19.2810710625
4,2040-2059,19.501685625
4,2060-2079,19.505069875000004
4,2080-2099,19.515486375000002
5,2020-2039,15.243417625
5,2040-2059,15.56093090625
5,2060-2079,15.595394000000002
5,2080-2099,15.52254715625
6,2020-2039,12.36220990625
6,2040-2059,12.486692187500001
6,2060-2079,12.548250718749998
6,2080-2099,12.560475687499997
7,2020-2039,11.844220875
7,2040-2059,11.997957624999998
7,2060-2079,12.093304499999999
7,2080-2099,12.073355437500002
8,2020-2039,13.685795531250001
8,2040-2059,13.890921218749998
8,2060-2079,13.853065531250001
8,2080-2099,13.890308749999999
9,2020-2039,16.648506875
9,2040-2059,16.7468056875
9,2060-2079,16.830924687499998
9,2080-2099,16.788426625
10,2020-2039,19.27859125
10,2040-2059,19.538319000000005
10,2060-2079,19.542892
10,2080-2099,19.620630875
11,2020-2039,21.050917500000004
11,2040-2059,21.365541875
11,2060-2079,21.4017571875
11,2080-2099,21.4397303125
12,2020-2039,22.551599125
12,2040-2059,22.784602000000003
12,2060-2079,22.876434999999997
12,2080-2099,22.927943124999995
