Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.774092749999998
1,2040-2059,26.0506293125
1,2060-2079,26.029272000000002
1,2080-2099,26.06702575
2,2020-2039,25.6352906875
2,2040-2059,25.99601162500001
2,2060-2079,25.9925019375
2,2080-2099,26.0678571875
3,2020-2039,25.5585638125
3,2040-2059,25.825542812499993
3,2060-2079,25.813705249999998
3,2080-2099,25.790258875
4,2020-2039,24.030395499999997
4,2040-2059,24.267753187499995
4,2060-2079,24.261401062500006
4,2080-2099,24.2559729375
5,2020-2039,20.856444374999995
5,2040-2059,21.0960736875
5,2060-2079,21.1577868125
5,2080-2099,21.0932414375
6,2020-2039,18.1421468125
6,2040-2059,18.33046640625
6,2060-2079,18.3787958125
6,2080-2099,18.3863649375
7,2020-2039,17.57368725
7,2040-2059,17.75056196875
7,2060-2079,17.776649312500002
7,2080-2099,17.799419
8,2020-2039,19.197761625000002
8,2040-2059,19.4556033125
8,2060-2079,19.456888874999997
8,2080-2099,19.441411437500005
9,2020-2039,22.043943000000002
9,2040-2059,22.1483851875
9,2060-2079,22.133100437500005
9,2080-2099,22.1204643125
10,2020-2039,24.343106999999993
10,2040-2059,24.527517999999997
10,2060-2079,24.560629249999998
10,2080-2099,24.580259250000005
11,2020-2039,25.308274187499997
11,2040-2059,25.623249062499998
11,2060-2079,25.657953
11,2080-2099,25.67115275
12,2020-2039,25.806361999999996
12,2040-2059,26.030284187500005
12,2060-2079,26.035167999999995
12,2080-2099,26.0471080625
