Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-2.3819466743749995
1,2040-2059,-2.7330232412499997
1,2060-2079,-3.11397542
1,2080-2099,-3.287121853125
2,2020-2039,-3.1551472325000005
2,2040-2059,-2.994691416875
2,2060-2079,-3.6385593424999993
2,2080-2099,-3.949613371250001
3,2020-2039,-2.1799489109374997
3,2040-2059,-2.3464128631250003
3,2060-2079,-2.6363877793749997
3,2080-2099,-2.875045432625
4,2020-2039,0.49613406625
4,2040-2059,0.4563727900000001
4,2060-2079,-0.19744608875000005
4,2080-2099,-0.10899270062500016
5,2020-2039,3.7886696406250007
5,2040-2059,3.7669050124999996
5,2060-2079,3.5138905375
5,2080-2099,3.43585259625
6,2020-2039,6.737545593750001
6,2040-2059,6.895609437500001
6,2060-2079,6.635662556250002
6,2080-2099,6.470806097499999
7,2020-2039,8.84196676875
7,2040-2059,8.907596781250001
7,2060-2079,8.761032787500001
7,2080-2099,8.670321956250001
8,2020-2039,8.66933655625
8,2040-2059,8.73219325625
8,2060-2079,8.495224681249999
8,2080-2099,8.456457943750001
9,2020-2039,6.455591168750001
9,2040-2059,6.42713093125
9,2060-2079,6.1785976425
9,2080-2099,6.253811490625
10,2020-2039,3.4053882418750003
10,2040-2059,3.43796318125
10,2060-2079,3.2932127062500003
10,2080-2099,2.9132411406250003
11,2020-2039,0.3926378981249999
11,2040-2059,0.50395923375
11,2060-2079,0.07829641249999994
11,2080-2099,-0.23518015887499993
12,2020-2039,-1.4221528075000003
12,2040-2059,-1.3792280321875001
12,2060-2079,-2.1348178525000003
12,2080-2099,-2.39110626325
