Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.459643375
1,2040-2059,27.6788014375
1,2060-2079,27.6368159375
1,2080-2099,27.599124312499995
2,2020-2039,29.083700500000006
2,2040-2059,29.333798625
2,2060-2079,29.3966326875
2,2080-2099,29.421091687499995
3,2020-2039,30.638846812499995
3,2040-2059,30.88359475
3,2060-2079,30.977897687499993
3,2080-2099,30.910167625000003
4,2020-2039,30.253319812500003
4,2040-2059,30.5120709375
4,2060-2079,30.5963090625
4,2080-2099,30.49633875
5,2020-2039,28.985475312500004
5,2040-2059,29.2097154375
5,2060-2079,29.325630937499998
5,2080-2099,29.2481866875
6,2020-2039,27.855276437500002
6,2040-2059,28.008943874999996
6,2060-2079,28.08816475
6,2080-2099,28.063106374999997
7,2020-2039,26.839531187499997
7,2040-2059,27.0542980625
7,2060-2079,27.1201425
7,2080-2099,27.1370071875
8,2020-2039,26.265104374999993
8,2040-2059,26.4718700625
8,2060-2079,26.479755
8,2080-2099,26.558150437500004
9,2020-2039,26.556407187500003
9,2040-2059,26.728416875
9,2060-2079,26.799030124999998
9,2080-2099,26.78840275
10,2020-2039,27.237361999999997
10,2040-2059,27.470446625
10,2060-2079,27.482233125
10,2080-2099,27.488422999999997
11,2020-2039,27.323131937499994
11,2040-2059,27.441012437499996
11,2060-2079,27.416892312500003
11,2080-2099,27.429886250000003
12,2020-2039,26.652119124999995
12,2040-2059,26.6881835
12,2060-2079,26.8304586875
12,2080-2099,26.849796249999997
