Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.112058375
1,2040-2059,25.309434000000003
1,2060-2079,25.3675954375
1,2080-2099,25.3382545
2,2020-2039,24.8046321875
2,2040-2059,24.97261725
2,2060-2079,25.066187000000003
2,2080-2099,25.0293476875
3,2020-2039,24.919251875
3,2040-2059,25.101287437499998
3,2060-2079,25.175304124999993
3,2080-2099,25.144544250000003
4,2020-2039,25.324333999999997
4,2040-2059,25.53527425
4,2060-2079,25.59507025
4,2080-2099,25.534381375000002
5,2020-2039,25.849943125
5,2040-2059,26.0228419375
5,2060-2079,26.0943885625
5,2080-2099,26.041530812500003
6,2020-2039,26.3965015625
6,2040-2059,26.556766625
6,2060-2079,26.639039249999996
6,2080-2099,26.570199875
7,2020-2039,26.911258562500002
7,2040-2059,27.073274375
7,2060-2079,27.150022749999998
7,2080-2099,27.084463875
8,2020-2039,27.3903070625
8,2040-2059,27.567218687500002
8,2060-2079,27.634882
8,2080-2099,27.552367999999998
9,2020-2039,27.605348062500003
9,2040-2059,27.7943510625
9,2060-2079,27.8435198125
9,2080-2099,27.770849062499995
10,2020-2039,27.413308812499995
10,2040-2059,27.590472937500003
10,2060-2079,27.627929374999997
10,2080-2099,27.565503062500003
11,2020-2039,26.791540124999997
11,2040-2059,26.9841656875
11,2060-2079,27.0106233125
11,2080-2099,26.943075062500004
12,2020-2039,25.885109124999993
12,2040-2059,26.073415750000002
12,2060-2079,26.1192224375
12,2080-2099,26.062856
