Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,10.43020115625
1,2040-2059,10.876489306250003
1,2060-2079,10.71392075
1,2080-2099,10.720559937500001
2,2020-2039,12.613046
2,2040-2059,12.955350937499999
2,2060-2079,12.823586562500001
2,2080-2099,12.851933125
3,2020-2039,15.5968794375
3,2040-2059,15.8181496875
3,2060-2079,15.928435343750001
3,2080-2099,15.874286375
4,2020-2039,18.6284261875
4,2040-2059,18.94714025
4,2060-2079,18.944313124999997
4,2080-2099,18.891561625
5,2020-2039,22.227718187500003
5,2040-2059,22.48978125
5,2060-2079,22.8114695
5,2080-2099,22.574279874999995
6,2020-2039,26.5337146875
6,2040-2059,26.7136935
6,2060-2079,26.6745496875
6,2080-2099,26.790215625
7,2020-2039,30.1730935625
7,2040-2059,30.438708000000002
7,2060-2079,30.404112
7,2080-2099,30.3847465
8,2020-2039,30.120737
8,2040-2059,30.43465775
8,2060-2079,30.375163687500006
8,2080-2099,30.443320375000006
9,2020-2039,26.271071125000002
9,2040-2059,26.7620264375
9,2060-2079,26.517869249999997
9,2080-2099,26.44344725
10,2020-2039,20.500354812499996
10,2040-2059,20.7461623125
10,2060-2079,20.741277750000002
10,2080-2099,20.5751765625
11,2020-2039,14.9198483125
11,2040-2059,15.067519187499999
11,2060-2079,15.163666249999997
11,2080-2099,15.01617559375
12,2020-2039,11.198827406250002
12,2040-2059,11.512945375
12,2060-2079,11.414535187499999
12,2080-2099,11.292942937500001
