Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,1.22967847375
1,2040-2059,1.6640360619062502
1,2060-2079,1.5849376043750003
1,2080-2099,1.5461873168749998
2,2020-2039,2.4635664634999994
2,2040-2059,2.4781608812500004
2,2060-2079,2.5731332020625004
2,2080-2099,2.50403112375
3,2020-2039,5.564358174999999
3,2040-2059,5.754826456250001
3,2060-2079,5.738471725000001
3,2080-2099,5.644832375
4,2020-2039,10.22535528125
4,2040-2059,10.595702625000001
4,2060-2079,10.565076475
4,2080-2099,10.4388643125
5,2020-2039,15.374840312500003
5,2040-2059,15.624050999999998
5,2060-2079,15.761485343749998
5,2080-2099,15.63668075
6,2020-2039,19.91333975
6,2040-2059,20.227211875000005
6,2060-2079,20.165617312500004
6,2080-2099,20.0520149375
7,2020-2039,22.095742687499996
7,2040-2059,22.478788124999994
7,2060-2079,22.4538008125
7,2080-2099,22.36292525
8,2020-2039,20.9412915
8,2040-2059,21.275792187500002
8,2060-2079,21.39357
8,2080-2099,21.221837125000004
9,2020-2039,16.261902187500002
9,2040-2059,16.656655062499997
9,2060-2079,16.6696445625
9,2080-2099,16.35790615625
10,2020-2039,10.779190812500001
10,2040-2059,10.872029625000001
10,2060-2079,10.998986250000002
10,2080-2099,10.9114971875
11,2020-2039,5.911696156249999
11,2040-2059,6.0151761624999995
11,2060-2079,6.1525885124999995
11,2080-2099,6.13116979375
12,2020-2039,2.6828890074999996
12,2040-2059,2.6936400343749995
12,2060-2079,2.7427800749999998
12,2080-2099,2.7698820765
