Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,1.6755956758125
1,2040-2059,2.2484758718749998
1,2060-2079,2.203345994375
1,2080-2099,2.0562533999999997
2,2020-2039,3.0295910056249995
2,2040-2059,3.0741172937499996
2,2060-2079,3.27998166875
2,2080-2099,3.139625085
3,2020-2039,6.512701387499999
3,2040-2059,6.805043599999999
3,2060-2079,6.783406950000001
3,2080-2099,6.6476039625
4,2020-2039,11.767932250000001
4,2040-2059,12.059051375
4,2060-2079,12.09851040625
4,2080-2099,11.83899371875
5,2020-2039,17.347510562500002
5,2040-2059,17.592649499999997
5,2060-2079,17.7137504375
5,2080-2099,17.617680562500002
6,2020-2039,22.4417133125
6,2040-2059,22.725648624999998
6,2060-2079,22.673945312500003
6,2080-2099,22.706071125
7,2020-2039,25.30665975
7,2040-2059,25.5910471875
7,2060-2079,25.612142499999997
7,2080-2099,25.450174312500003
8,2020-2039,24.1513885625
8,2040-2059,24.461076000000002
8,2060-2079,24.495292812499997
8,2080-2099,24.364810937499996
9,2020-2039,18.7393505
9,2040-2059,19.072336375
9,2060-2079,19.069010937499996
9,2080-2099,18.773452125000002
10,2020-2039,12.415778218749999
10,2040-2059,12.51139575
10,2060-2079,12.487530749999996
10,2080-2099,12.564386031249999
11,2020-2039,6.950151606250001
11,2040-2059,7.15657004375
11,2060-2079,7.3161484875
11,2080-2099,7.3296523125
12,2020-2039,3.3779004168749993
12,2040-2059,3.476801325
12,2060-2079,3.606126675
12,2080-2099,3.5925559375
