Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,28.1562480625
1,2040-2059,28.36430375
1,2060-2079,28.3589678125
1,2080-2099,28.3480150625
2,2020-2039,28.4495483125
2,2040-2059,28.621118687499997
2,2060-2079,28.665171187499997
2,2080-2099,28.662676375
3,2020-2039,28.574123874999994
3,2040-2059,28.717594812499996
3,2060-2079,28.767281124999997
3,2080-2099,28.7772119375
4,2020-2039,28.425514312499995
4,2040-2059,28.579117999999998
4,2060-2079,28.623079
4,2080-2099,28.636261937500002
5,2020-2039,27.8726105
5,2040-2059,28.041844999999995
5,2060-2079,28.0593746875
5,2080-2099,28.068915187500004
6,2020-2039,27.077773187499997
6,2040-2059,27.2768340625
6,2060-2079,27.228434624999995
6,2080-2099,27.304176250000005
7,2020-2039,26.505073312500002
7,2040-2059,26.715685437499996
7,2060-2079,26.691498062499996
7,2080-2099,26.7211283125
8,2020-2039,26.312967125000004
8,2040-2059,26.506259812499998
8,2060-2079,26.451057562499997
8,2080-2099,26.467211374999994
9,2020-2039,26.383680312500005
9,2040-2059,26.574901812500002
9,2060-2079,26.554281500000005
9,2080-2099,26.556218250000004
10,2020-2039,26.6944670625
10,2040-2059,26.8739256875
10,2060-2079,26.873601687500003
10,2080-2099,26.8544895625
11,2020-2039,27.142232937500005
11,2040-2059,27.356370625000004
11,2060-2079,27.3429204375
11,2080-2099,27.3368548125
12,2020-2039,27.678822437499996
12,2040-2059,27.8485098125
12,2060-2079,27.8636761875
12,2080-2099,27.83675575
