Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,14.89511159375
1,2040-2059,15.11812046875
1,2060-2079,15.065930593750002
1,2080-2099,15.040615906249998
2,2020-2039,16.078479750000003
2,2040-2059,16.317501375
2,2060-2079,16.341453218749997
2,2080-2099,16.196227374999996
3,2020-2039,18.394636812500003
3,2040-2059,18.57184625
3,2060-2079,18.653343812499998
3,2080-2099,18.536271875
4,2020-2039,21.3549376875
4,2040-2059,21.5538345
4,2060-2079,21.59972125
4,2080-2099,21.5481950625
5,2020-2039,23.8038114375
5,2040-2059,24.036044625
5,2060-2079,24.144313562500006
5,2080-2099,24.02383775
6,2020-2039,25.500369687499997
6,2040-2059,25.656430625000002
6,2060-2079,25.752331499999997
6,2080-2099,25.7117045
7,2020-2039,25.976336249999996
7,2040-2059,26.165344937500002
7,2060-2079,26.259579000000002
7,2080-2099,26.1882945625
8,2020-2039,25.7795274375
8,2040-2059,25.9840473125
8,2060-2079,26.0031448125
8,2080-2099,25.935795749999997
9,2020-2039,24.285176562500002
9,2040-2059,24.420468125
9,2060-2079,24.473466375
9,2080-2099,24.447538750000003
10,2020-2039,21.285206499999997
10,2040-2059,21.568357000000002
10,2060-2079,21.597896437499998
10,2080-2099,21.5037220625
11,2020-2039,18.122158875000004
11,2040-2059,18.3117304375
11,2060-2079,18.270637
11,2080-2099,18.1810668125
12,2020-2039,15.532286875
12,2040-2059,15.619776875
12,2060-2079,15.601892875
12,2080-2099,15.672817281250001
