Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,17.9185758125
1,2040-2059,18.226967312499998
1,2060-2079,18.0846353125
1,2080-2099,18.0294243125
2,2020-2039,20.0723135625
2,2040-2059,20.494107874999997
2,2060-2079,20.463804437500002
2,2080-2099,20.1777408125
3,2020-2039,24.7512571875
3,2040-2059,24.857434750000003
3,2060-2079,24.984123375
3,2080-2099,24.827267312500002
4,2020-2039,29.62371725
4,2040-2059,29.858806437500004
4,2060-2079,29.938901812500003
4,2080-2099,29.705721
5,2020-2039,34.274214375
5,2040-2059,34.668840124999996
5,2060-2079,34.674012499999996
5,2080-2099,34.5262465
6,2020-2039,37.89065337499999
6,2040-2059,38.2461435
6,2060-2079,38.1643558125
6,2080-2099,38.050335687499995
7,2020-2039,38.9136535625
7,2040-2059,39.189054687500004
7,2060-2079,39.188156625000005
7,2080-2099,39.13147049999999
8,2020-2039,38.145528812500004
8,2040-2059,38.464343875000004
8,2060-2079,38.30830393749999
8,2080-2099,38.307736000000006
9,2020-2039,35.41350193750001
9,2040-2059,35.795901375
9,2060-2079,35.679781875
9,2080-2099,35.647708125
10,2020-2039,30.799332624999995
10,2040-2059,31.041365562499998
10,2060-2079,31.047339250000004
10,2080-2099,30.9989775
11,2020-2039,24.487899812500004
11,2040-2059,24.744733749999998
11,2060-2079,24.6518819375
11,2080-2099,24.5631485625
12,2020-2039,19.369974624999998
12,2040-2059,19.633433812499998
12,2060-2079,19.6886885625
12,2080-2099,19.476006124999998
