Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.621777687499996
1,2040-2059,24.883157562500003
1,2060-2079,24.930910812500002
1,2080-2099,24.859195312499995
2,2020-2039,24.588822312499996
2,2040-2059,24.863753312500002
2,2060-2079,24.867437000000002
2,2080-2099,24.798571250000002
3,2020-2039,24.954349125
3,2040-2059,25.1938405625
3,2060-2079,25.24735825
3,2080-2099,25.17325725
4,2020-2039,25.56851025
4,2040-2059,25.8090515625
4,2060-2079,25.865355062500004
4,2080-2099,25.798896687499997
5,2020-2039,26.270051
5,2040-2059,26.490558500000002
5,2060-2079,26.5191784375
5,2080-2099,26.472000062500005
6,2020-2039,26.9394344375
6,2040-2059,27.187499499999998
6,2060-2079,27.1839884375
6,2080-2099,27.169723749999996
7,2020-2039,27.499244687500003
7,2040-2059,27.712865625
7,2060-2079,27.679191062499996
7,2080-2099,27.661014937500003
8,2020-2039,27.757288625
8,2040-2059,27.9327745625
8,2060-2079,27.9326364375
8,2080-2099,27.9126770625
9,2020-2039,27.583582812499998
9,2040-2059,27.783515562499996
9,2060-2079,27.804394562499997
9,2080-2099,27.771009375000002
10,2020-2039,27.072475437500003
10,2040-2059,27.2645933125
10,2060-2079,27.283613750000008
10,2080-2099,27.267130687499993
11,2020-2039,26.2058305
11,2040-2059,26.411011749999997
11,2060-2079,26.444889125000003
11,2080-2099,26.394965062500003
12,2020-2039,25.246893312499996
12,2040-2059,25.483213499999998
12,2060-2079,25.517010374999998
12,2080-2099,25.437221750000003
