Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.647011499999994
1,2040-2059,25.836065500000004
1,2060-2079,25.952763937500002
1,2080-2099,25.868578437500002
2,2020-2039,25.588764437500004
2,2040-2059,25.753952312499994
2,2060-2079,25.8396236875
2,2080-2099,25.8247706875
3,2020-2039,26.370438125000003
3,2040-2059,26.552852374999997
3,2060-2079,26.633412875
3,2080-2099,26.592626812499997
4,2020-2039,27.599558750000003
4,2040-2059,27.7542075625
4,2060-2079,27.855390625000002
4,2080-2099,27.7850025625
5,2020-2039,28.331489249999997
5,2040-2059,28.497347875000003
5,2060-2079,28.578262625000004
5,2080-2099,28.5291698125
6,2020-2039,28.29069825
6,2040-2059,28.441207437500005
6,2060-2079,28.493291250000006
6,2080-2099,28.443530625
7,2020-2039,27.971084875
7,2040-2059,28.123049875000003
7,2060-2079,28.178528625000002
7,2080-2099,28.1447385625
8,2020-2039,27.883244124999997
8,2040-2059,28.061522375000003
8,2060-2079,28.0759774375
8,2080-2099,28.0583650625
9,2020-2039,27.854245375
9,2040-2059,27.973234187499997
9,2060-2079,28.0313404375
9,2080-2099,27.997721374999998
10,2020-2039,27.710692687499996
10,2040-2059,27.8487833125
10,2060-2079,27.8952784375
10,2080-2099,27.873110562500003
11,2020-2039,27.231664874999996
11,2040-2059,27.40614425
11,2060-2079,27.480703624999997
11,2080-2099,27.42851125
12,2020-2039,26.458802562500004
12,2040-2059,26.634216625
12,2060-2079,26.684636
12,2080-2099,26.638686437500002
