Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,21.857809687499998
1,2040-2059,22.181075750000005
1,2060-2079,22.073428937499997
1,2080-2099,22.009463750000005
2,2020-2039,24.50611325
2,2040-2059,24.8181714375
2,2060-2079,24.7651256875
2,2080-2099,24.722307812500002
3,2020-2039,28.392358750000003
3,2040-2059,28.538357187499997
3,2060-2079,28.665591375000005
3,2080-2099,28.561175875000004
4,2020-2039,31.457929999999998
4,2040-2059,31.717120687500003
4,2060-2079,31.8138873125
4,2080-2099,31.605131749999998
5,2020-2039,32.9833443125
5,2040-2059,33.242295750000004
5,2060-2079,33.3862600625
5,2080-2099,33.2589580625
6,2020-2039,33.415256875
6,2040-2059,33.7135395625
6,2060-2079,33.8136879375
6,2080-2099,33.713015
7,2020-2039,33.052762875
7,2040-2059,33.3830366875
7,2060-2079,33.33315974999999
7,2080-2099,33.4044965625
8,2020-2039,32.068306187500006
8,2040-2059,32.3563988125
8,2060-2079,32.3040540625
8,2080-2099,32.348402
9,2020-2039,31.31865475
9,2040-2059,31.5767385625
9,2060-2079,31.5301279375
9,2080-2099,31.558459374999998
10,2020-2039,29.670325374999997
10,2040-2059,29.9274165625
10,2060-2079,29.901188062499997
10,2080-2099,29.894123875000002
11,2020-2039,25.896920624999996
11,2040-2059,26.078560250000006
11,2060-2079,25.9703336875
11,2080-2099,26.0024778125
12,2020-2039,22.275020125
12,2040-2059,22.535452375
12,2060-2079,22.438828062500004
12,2080-2099,22.3875436875
