Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,21.362637187500003
1,2040-2059,21.952485375000002
1,2060-2079,22.439584312499996
1,2080-2099,23.0858815625
2,2020-2039,23.9080353125
2,2040-2059,24.431235500000003
2,2060-2079,24.963401687500003
2,2080-2099,25.6731245
3,2020-2039,27.682097187500005
3,2040-2059,28.217904437500003
3,2060-2079,28.77230575
3,2080-2099,29.519509625000005
4,2020-2039,30.200154249999994
4,2040-2059,30.745277999999995
4,2060-2079,31.4043631875
4,2080-2099,32.070249375
5,2020-2039,31.0076918125
5,2040-2059,31.501055375
5,2060-2079,32.13588975
5,2080-2099,32.854550875
6,2020-2039,31.366189499999997
6,2040-2059,31.920047625
6,2060-2079,32.576975687499996
6,2080-2099,33.3954259375
7,2020-2039,31.110902375
7,2040-2059,31.5764199375
7,2060-2079,32.129433875
7,2080-2099,32.897515812500004
8,2020-2039,30.33011106250001
8,2040-2059,30.801659312499996
8,2060-2079,31.354999625000005
8,2080-2099,32.047411374999996
9,2020-2039,29.920074687500005
9,2040-2059,30.40276975
9,2060-2079,30.933487250000006
9,2080-2099,31.671684125
10,2020-2039,28.489605062499994
10,2040-2059,29.0030115
10,2060-2079,29.633615375
10,2080-2099,30.3375380625
11,2020-2039,25.1872085625
11,2040-2059,25.7257996875
11,2060-2079,26.417094374999998
11,2080-2099,27.038350937500002
12,2020-2039,21.7782456875
12,2040-2059,22.2784185625
12,2060-2079,22.885886749999997
12,2080-2099,23.567522874999998
