Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-7.5777581625
1,2040-2059,-7.055802275
1,2060-2079,-6.20949593125
1,2080-2099,-5.5533586125
2,2020-2039,-4.8815148
2,2040-2059,-4.264587081249999
2,2060-2079,-3.60964105
2,2080-2099,-2.9096621812500003
3,2020-2039,0.6996620708749999
3,2040-2059,1.3665103918750001
3,2060-2079,2.064749803125
3,2080-2099,2.7438208375000004
4,2020-2039,7.32285585
4,2040-2059,7.985225387500001
4,2060-2079,8.570247075
4,2080-2099,9.294135749999999
5,2020-2039,13.1361954375
5,2040-2059,13.7136406875
5,2060-2079,14.342975187499999
5,2080-2099,15.0465661875
6,2020-2039,17.644556125
6,2040-2059,18.1471153125
6,2060-2079,18.9307876875
6,2080-2099,19.6183688125
7,2020-2039,20.022192437500003
7,2040-2059,20.5131074375
7,2060-2079,21.358849999999997
7,2080-2099,22.0545238125
8,2020-2039,19.004856187500003
8,2040-2059,19.5369405
8,2060-2079,20.352132625
8,2080-2099,21.133081437500003
9,2020-2039,14.196124156249999
9,2040-2059,14.800439437500001
9,2060-2079,15.564648031249996
9,2080-2099,16.371021874999997
10,2020-2039,7.2868501125
10,2040-2059,7.89033240625
10,2060-2079,8.597966431249997
10,2080-2099,9.4388033125
11,2020-2039,-0.11013009625000003
11,2040-2059,0.5551697493750001
11,2060-2079,1.3068366425
11,2080-2099,2.0381326875
12,2020-2039,-5.871445356250001
12,2040-2059,-5.2381683500000005
12,2060-2079,-4.354471375
12,2080-2099,-3.5908132375
