Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.040742437500004
1,2040-2059,26.398118875
1,2060-2079,26.8667940625
1,2080-2099,27.318405187499998
2,2020-2039,26.374018749999998
2,2040-2059,26.7781759375
2,2060-2079,27.213717875
2,2080-2099,27.7047256875
3,2020-2039,27.366870499999997
3,2040-2059,27.7474210625
3,2060-2079,28.1974148125
3,2080-2099,28.7090646875
4,2020-2039,28.472633937499996
4,2040-2059,28.8233161875
4,2060-2079,29.267140625
4,2080-2099,29.816263312500002
5,2020-2039,28.909110375
5,2040-2059,29.24834525
5,2060-2079,29.7216660625
5,2080-2099,30.1963580625
6,2020-2039,28.422546625000003
6,2040-2059,28.891775437499994
6,2060-2079,29.3662435625
6,2080-2099,29.9046509375
7,2020-2039,28.385617562500002
7,2040-2059,28.822815
7,2060-2079,29.3017139375
7,2080-2099,29.8925659375
8,2020-2039,28.5136493125
8,2040-2059,28.9592235625
8,2060-2079,29.502704812500003
8,2080-2099,30.035588124999993
9,2020-2039,28.227877812500004
9,2040-2059,28.734003250000004
9,2060-2079,29.219586749999998
9,2080-2099,29.7584485625
10,2020-2039,27.900583437499993
10,2040-2059,28.396326749999993
10,2060-2079,28.8474943125
10,2080-2099,29.348337187500004
11,2020-2039,27.380077125
11,2040-2059,27.782676
11,2060-2079,28.189571249999997
11,2080-2099,28.781284375000006
12,2020-2039,26.516723500000005
12,2040-2059,26.906618812499996
12,2060-2079,27.3713365625
12,2080-2099,27.852915625000005
