Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,23.975205812499997
1,2040-2059,24.363319250000004
1,2060-2079,24.960968625000003
1,2080-2099,25.580993999999997
2,2020-2039,23.8610409375
2,2040-2059,24.32707225
2,2060-2079,24.9382059375
2,2080-2099,25.490132625000005
3,2020-2039,23.9454664375
3,2040-2059,24.436991000000003
3,2060-2079,25.004636499999997
3,2080-2099,25.595023937500002
4,2020-2039,23.011867375
4,2040-2059,23.5797656875
4,2060-2079,24.315885500000004
4,2080-2099,24.935215875
5,2020-2039,20.821986875
5,2040-2059,21.535945562500004
5,2060-2079,22.310869437500003
5,2080-2099,22.908008625000004
6,2020-2039,18.7188785625
6,2040-2059,19.382805062499997
6,2060-2079,20.044526875000003
6,2080-2099,20.810592624999998
7,2020-2039,18.42091946875
7,2040-2059,19.0954774375
7,2060-2079,19.730267124999997
7,2080-2099,20.342161
8,2020-2039,20.882260249999998
8,2040-2059,21.547673500000002
8,2060-2079,22.236548312500002
8,2080-2099,22.770525624999998
9,2020-2039,24.882169687499996
9,2040-2059,25.400976874999994
9,2060-2079,26.012026562500004
9,2080-2099,26.756171000000002
10,2020-2039,27.2927015
10,2040-2059,27.9986503125
10,2060-2079,28.723168625
10,2080-2099,29.540653187500002
11,2020-2039,26.089779875
11,2040-2059,26.733813124999998
11,2060-2079,27.58602525
11,2080-2099,28.4191675625
12,2020-2039,24.411012062500003
12,2040-2059,24.971216687500004
12,2060-2079,25.620373562499996
12,2080-2099,26.257818937499998
