Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.2742391875
1,2040-2059,25.766829124999994
1,2060-2079,26.3394793125
1,2080-2099,26.9516704375
2,2020-2039,24.8716099375
2,2040-2059,25.441703874999995
2,2060-2079,26.091023125000003
2,2080-2099,26.595982937499993
3,2020-2039,24.348354937499998
3,2040-2059,24.960029249999995
3,2060-2079,25.49667475
3,2080-2099,26.0661135
4,2020-2039,22.6829476875
4,2040-2059,23.313125499999995
4,2060-2079,24.005003062499995
4,2080-2099,24.6109468125
5,2020-2039,19.7953853125
5,2040-2059,20.569241500000004
5,2060-2079,21.203609750000002
5,2080-2099,21.85953875
6,2020-2039,17.355620687499997
6,2040-2059,18.033672937500004
6,2060-2079,18.626559312500003
6,2080-2099,19.39921275
7,2020-2039,16.99980575
7,2040-2059,17.6866913125
7,2060-2079,18.252897375000003
7,2080-2099,18.893435125
8,2020-2039,19.548257625
8,2040-2059,20.1309904375
8,2060-2079,20.749034312499997
8,2080-2099,21.27444925
9,2020-2039,23.588161437500002
9,2040-2059,24.080867875
9,2060-2079,24.6358911875
9,2080-2099,25.395558312499997
10,2020-2039,26.460099
10,2040-2059,27.287888562499997
10,2060-2079,27.980086437500002
10,2080-2099,28.887396812499993
11,2020-2039,26.270632375000005
11,2040-2059,26.963583750000005
11,2060-2079,27.918527500000003
11,2080-2099,28.835184312500004
12,2020-2039,25.435400250000004
12,2040-2059,26.110564125000003
12,2060-2079,26.7124286875
12,2080-2099,27.306076687500006
