Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,17.841907375
1,2040-2059,18.3096609375
1,2060-2079,18.999438937500003
1,2080-2099,19.684384750000003
2,2020-2039,20.064383812499997
2,2040-2059,20.631140499999997
2,2060-2079,21.300197812500002
2,2080-2099,22.050831999999996
3,2020-2039,24.645738375000004
3,2040-2059,25.2163775
3,2060-2079,25.872502312499993
3,2080-2099,26.4615890625
4,2020-2039,29.572014312499995
4,2040-2059,30.115183
4,2060-2079,30.790420499999996
4,2080-2099,31.522155687499996
5,2020-2039,34.293880124999994
5,2040-2059,34.833610562500006
5,2060-2079,35.547977562499995
5,2080-2099,36.3185096875
6,2020-2039,37.76881074999999
6,2040-2059,38.3455769375
6,2060-2079,39.0792126875
6,2080-2099,40.008444
7,2020-2039,38.84463731249999
7,2040-2059,39.4714273125
7,2060-2079,40.15909525
7,2080-2099,41.018447374999994
8,2020-2039,38.060214625
8,2040-2059,38.583521000000005
8,2060-2079,39.3762303125
8,2080-2099,40.102517750000004
9,2020-2039,35.448108
9,2040-2059,36.0916565625
9,2060-2079,36.80933475
9,2080-2099,37.53090362500001
10,2020-2039,30.699673937499995
10,2040-2059,31.400317875
10,2060-2079,32.028806374999995
10,2080-2099,32.785251187499995
11,2020-2039,24.319157312500003
11,2040-2059,24.867594
11,2060-2079,25.7537860625
11,2080-2099,26.50306975
12,2020-2039,19.226270343750002
12,2040-2059,19.7264305625
12,2060-2079,20.59190575
12,2080-2099,21.252073499999998
