Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.9343329375
1,2040-2059,23.292755187500003
1,2060-2079,23.651052562500002
1,2080-2099,24.35940975
2,2020-2039,22.427137812500003
2,2040-2059,22.8287634375
2,2060-2079,23.242670625
2,2080-2099,23.931223250000006
3,2020-2039,20.089135624999997
3,2040-2059,20.380499500000003
3,2060-2079,20.8522745
3,2080-2099,21.389806874999998
4,2020-2039,16.0618305
4,2040-2059,16.467373593749997
4,2060-2079,16.8676361875
4,2080-2099,17.358497437500002
5,2020-2039,12.1656225
5,2040-2059,12.619192468749999
5,2060-2079,13.005238812499998
5,2080-2099,13.449150187499997
6,2020-2039,9.581701624999999
6,2040-2059,9.98772025
6,2060-2079,10.282517687499999
6,2080-2099,10.784510000000001
7,2020-2039,9.026729000000001
7,2040-2059,9.3285113125
7,2060-2079,9.75464253125
7,2080-2099,10.16283915625
8,2020-2039,10.521910968750003
8,2040-2059,10.835230375000002
8,2060-2079,11.249723375000002
8,2080-2099,11.725681156249998
9,2020-2039,12.945766531249998
9,2040-2059,13.313882968750002
9,2060-2079,13.724470937500001
9,2080-2099,14.218138718749998
10,2020-2039,15.834002562499998
10,2040-2059,16.351785312500002
10,2060-2079,16.681828624999998
10,2080-2099,17.332899062499997
11,2020-2039,18.884123875
11,2040-2059,19.348243187499996
11,2060-2079,19.7916884375
11,2080-2099,20.447505
12,2020-2039,21.453269499999994
12,2040-2059,21.8975258125
12,2060-2079,22.272096625
12,2080-2099,22.906059
