Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-2.329187943125
1,2040-2059,-1.205769458125
1,2060-2079,-0.76267637125
1,2080-2099,-0.20087648624999987
2,2020-2039,-1.6571940062499997
2,2040-2059,-0.8066331337500001
2,2060-2079,-0.17400535525
2,2080-2099,0.33452624499999994
3,2020-2039,1.76264089625
3,2040-2059,2.4594095812499996
3,2060-2079,3.1301255464375
3,2080-2099,3.4467867500000002
4,2020-2039,7.3885131875
4,2040-2059,8.067479449999999
4,2060-2079,8.3846510625
4,2080-2099,8.993066218750002
5,2020-2039,13.704008937500003
5,2040-2059,14.0827704375
5,2060-2079,14.665786218749998
5,2080-2099,14.988502937500002
6,2020-2039,18.344718875
6,2040-2059,18.984140249999996
6,2060-2079,19.524215875
6,2080-2099,20.08884025
7,2020-2039,20.327229874999997
7,2040-2059,21.036311499999996
7,2060-2079,21.508371375
7,2080-2099,22.277884750000005
8,2020-2039,18.475997875000004
8,2040-2059,19.2106956875
8,2060-2079,19.922700624999997
8,2080-2099,20.6728378125
9,2020-2039,13.8498794375
9,2040-2059,14.566508375000002
9,2060-2079,15.00628596875
9,2080-2099,15.77196375
10,2020-2039,8.5354808625
10,2040-2059,9.10320928125
10,2060-2079,9.50059965
10,2080-2099,10.285466968749999
11,2020-2039,3.3942002112500007
11,2040-2059,3.9835785624999995
11,2060-2079,4.507251706249999
11,2080-2099,5.186390987499999
12,2020-2039,-0.47765966662500003
12,2040-2059,0.7981008012500002
12,2060-2079,0.935746376875
12,2080-2099,1.9738264509375
