Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,15.721678374999998
1,2040-2059,16.048059531249997
1,2060-2079,16.67518528125
1,2080-2099,17.269022625
2,2020-2039,17.5070846875
2,2040-2059,17.913645562499998
2,2060-2079,18.334271
2,2080-2099,18.88948175
3,2020-2039,20.3911535625
3,2040-2059,20.87552525
3,2060-2079,21.4068110625
3,2080-2099,21.924024625
4,2020-2039,23.676234062499994
4,2040-2059,24.170614312500003
4,2060-2079,24.620161625000005
4,2080-2099,25.110853249999998
5,2020-2039,26.3775593125
5,2040-2059,26.767637687500006
5,2060-2079,27.329837374999997
5,2080-2099,27.816313625
6,2020-2039,27.794230187500006
6,2040-2059,28.1354203125
6,2060-2079,28.784791624999997
6,2080-2099,29.251601312499997
7,2020-2039,28.277887312499995
7,2040-2059,28.708587875
7,2060-2079,29.1738095
7,2080-2099,29.630111749999998
8,2020-2039,28.271040000000003
8,2040-2059,28.659560250000002
8,2060-2079,29.207150375
8,2080-2099,29.7252795625
9,2020-2039,27.553775374999997
9,2040-2059,27.964647624999998
9,2060-2079,28.505215750000005
9,2080-2099,29.011898812500004
10,2020-2039,25.1331143125
10,2040-2059,25.458451062499996
10,2060-2079,26.061890499999997
10,2080-2099,26.70781375
11,2020-2039,21.0932930625
11,2040-2059,21.538524875000004
11,2060-2079,22.079001750000003
11,2080-2099,22.528166937500004
12,2020-2039,17.150135749999997
12,2040-2059,17.417333937499997
12,2060-2079,18.041556125
12,2080-2099,18.643122249999998
