Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-3.0261758568749997
1,2040-2059,-2.3587916393749997
1,2060-2079,-1.3153846637499997
1,2080-2099,-0.4168796981250001
2,2020-2039,-1.4690530080625
2,2040-2059,-0.7989507287500002
2,2060-2079,0.07453347643750002
2,2080-2099,1.04428678375
3,2020-2039,2.1761182962500003
3,2040-2059,2.8768094687500003
3,2060-2079,3.70441158125
3,2080-2099,4.45588118125
4,2020-2039,7.609279681249999
4,2040-2059,8.153972056250002
4,2060-2079,8.92677181875
4,2080-2099,9.594345
5,2020-2039,13.624539500000001
5,2040-2059,14.14540171875
5,2060-2079,14.858627281250003
5,2080-2099,15.601039843750002
6,2020-2039,18.880617499999996
6,2040-2059,19.4186891875
6,2060-2079,20.251660875000002
6,2080-2099,20.988850687499998
7,2020-2039,21.832037875000005
7,2040-2059,22.428893062500006
7,2060-2079,23.210295187499998
7,2080-2099,23.9113169375
8,2020-2039,20.835831062500002
8,2040-2059,21.4290845625
8,2060-2079,22.232525437499998
8,2080-2099,22.9689206875
9,2020-2039,16.142902625
9,2040-2059,16.790033125000004
9,2060-2079,17.6243883125
9,2080-2099,18.349137812499997
10,2020-2039,9.528195124999998
10,2040-2059,10.0083719375
10,2060-2079,10.978945031249998
10,2080-2099,11.75197090625
11,2020-2039,2.9470717887499998
11,2040-2059,3.56552345625
11,2060-2079,4.4429551187500005
11,2080-2099,5.122835943749999
12,2020-2039,-1.594882125
12,2040-2059,-0.869207103125
12,2060-2079,0.039599778125000054
12,2080-2099,0.8422232912500001
