Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,20.0157888125
1,2040-2059,20.651818125000002
1,2060-2079,21.086899625
1,2080-2099,21.886992875
2,2020-2039,19.749978687499997
2,2040-2059,20.198372375
2,2060-2079,20.766221812500003
2,2080-2099,21.408043687499998
3,2020-2039,18.691706875
3,2040-2059,19.1989608125
3,2060-2079,19.683372124999998
3,2080-2099,20.316310875000003
4,2020-2039,15.972809750000003
4,2040-2059,16.5256085
4,2060-2079,17.057996375000002
4,2080-2099,17.781830625
5,2020-2039,11.893463312500002
5,2040-2059,12.34767425
5,2060-2079,12.91892178125
5,2080-2099,13.754030406249997
6,2020-2039,8.680085618750002
6,2040-2059,9.262507437499998
6,2060-2079,9.7971238125
6,2080-2099,10.49011303125
7,2020-2039,8.38250104375
7,2040-2059,8.899238987500002
7,2060-2079,9.5431415625
7,2080-2099,10.27075478125
8,2020-2039,10.7656290625
8,2040-2059,10.998376124999998
8,2060-2079,11.740834406249999
8,2080-2099,12.486729406250001
9,2020-2039,13.882628750000002
9,2040-2059,14.461401656249999
9,2060-2079,15.190682625
9,2080-2099,15.92891509375
10,2020-2039,16.329185375
10,2040-2059,17.05074228125
10,2060-2079,17.678562624999998
10,2080-2099,18.5077525
11,2020-2039,17.914789875000004
11,2040-2059,18.590155062500003
11,2060-2079,19.124927187500003
11,2080-2099,19.8984686875
12,2020-2039,19.2778045
12,2040-2059,19.950478562499995
12,2060-2079,20.4730143125
12,2080-2099,21.116740749999998
