Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,23.316117000000002
1,2040-2059,23.655029437499998
1,2060-2079,24.11539075
1,2080-2099,24.843830062499997
2,2020-2039,25.085246812500003
2,2040-2059,25.42053375
2,2060-2079,25.788890437499994
2,2080-2099,26.32275975
3,2020-2039,27.565432687500003
3,2040-2059,27.8927433125
3,2060-2079,28.358622875
3,2080-2099,28.927044
4,2020-2039,29.165966250000004
4,2040-2059,29.5871594375
4,2060-2079,30.1165789375
4,2080-2099,30.641503562500002
5,2020-2039,28.7324628125
5,2040-2059,29.229710375000007
5,2060-2079,29.699944125000002
5,2080-2099,30.231599812500004
6,2020-2039,27.774540000000002
6,2040-2059,28.13270975
6,2060-2079,28.713740750000003
6,2080-2099,29.190093625000003
7,2020-2039,27.2525549375
7,2040-2059,27.607035000000003
7,2060-2079,28.047563375
7,2080-2099,28.548951
8,2020-2039,27.032681812499995
8,2040-2059,27.429655124999996
8,2060-2079,27.812011625
8,2080-2099,28.305355499999997
9,2020-2039,26.772121812499996
9,2040-2059,27.156789375000006
9,2060-2079,27.6063731875
9,2080-2099,28.022201750000004
10,2020-2039,26.294390437499995
10,2040-2059,26.6560890625
10,2060-2079,27.114223750000008
10,2080-2099,27.6315485625
11,2020-2039,25.183651999999995
11,2040-2059,25.548358999999998
11,2060-2079,26.008753562499997
11,2080-2099,26.492920249999997
12,2020-2039,23.658848374999994
12,2040-2059,24.047068625
12,2060-2079,24.4378036875
12,2080-2099,25.092009875000002
