Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,1.8609312468749997
1,2040-2059,2.6121402775
1,2060-2079,3.0407021537500003
1,2080-2099,3.435993090625
2,2020-2039,2.862151528125
2,2040-2059,3.4609134800000003
2,2060-2079,4.20432248125
2,2080-2099,4.453935099999999
3,2020-2039,6.215136087500001
3,2040-2059,6.927727462499999
3,2060-2079,7.5268475125
3,2080-2099,7.87561701875
4,2020-2039,11.55525365625
4,2040-2059,12.299123218749997
4,2060-2079,12.571816093750002
4,2080-2099,13.14307534375
5,2020-2039,17.1554746875
5,2040-2059,17.637777312500003
5,2060-2079,18.3678659375
5,2080-2099,18.99594025
6,2020-2039,22.2193444375
6,2040-2059,22.928089937499998
6,2060-2079,23.645256375
6,2080-2099,24.419212124999998
7,2020-2039,25.021330375
7,2040-2059,25.8884786875
7,2060-2079,26.61444175
7,2080-2099,27.430773624999997
8,2020-2039,23.8859966875
8,2040-2059,24.539447125
8,2060-2079,25.567133312499998
8,2080-2099,26.452934749999997
9,2020-2039,18.659656375000004
9,2040-2059,19.2739500625
9,2060-2079,20.037017875
9,2080-2099,20.876349375
10,2020-2039,12.282804406250001
10,2040-2059,12.984193906250002
10,2060-2079,13.4317571875
10,2080-2099,14.2481798125
11,2020-2039,6.8967389062499995
11,2040-2059,7.417313968749999
11,2060-2079,7.9330445562500005
11,2080-2099,8.6150122
12,2020-2039,3.1784614823124997
12,2040-2059,4.10607535
12,2060-2079,4.40525453125
12,2080-2099,5.160765318749999
