Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,9.85266879375
1,2040-2059,10.36952925
1,2060-2079,10.7569660625
1,2080-2099,11.42214925
2,2020-2039,11.75551803125
2,2040-2059,12.217549500000002
2,2060-2079,12.845864000000004
2,2080-2099,13.3695845
3,2020-2039,15.36633990625
3,2040-2059,15.961964625
3,2060-2079,16.5308555625
3,2080-2099,17.103277312499998
4,2020-2039,19.8386349375
4,2040-2059,20.33079025
4,2060-2079,20.9024528125
4,2080-2099,21.570199125
5,2020-2039,23.988315625000002
5,2040-2059,24.577116
5,2060-2079,25.29124325
5,2080-2099,26.0872533125
6,2020-2039,28.638251250000003
6,2040-2059,29.2769698125
6,2060-2079,29.947453749999998
6,2080-2099,30.7500750625
7,2020-2039,31.450686812499995
7,2040-2059,32.179855062499996
7,2060-2079,32.8979654375
7,2080-2099,33.6861611875
8,2020-2039,31.575065437499994
8,2040-2059,32.298495062499995
8,2060-2079,33.138628999999995
8,2080-2099,33.857214937500004
9,2020-2039,28.015539437499996
9,2040-2059,28.79561675
9,2060-2079,29.540776124999997
9,2080-2099,30.522579875
10,2020-2039,22.203657625
10,2040-2059,22.7464510625
10,2060-2079,23.552830562500002
10,2080-2099,24.522681749999993
11,2020-2039,15.554359687500002
11,2040-2059,16.04903028125
11,2060-2079,16.786263187499998
11,2080-2099,17.583306375
12,2020-2039,10.832347399999998
12,2040-2059,11.335576156250001
12,2060-2079,12.048529062499998
12,2080-2099,12.679795218750002
