Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.809112125
1,2040-2059,26.358693062500006
1,2060-2079,26.886193687500004
1,2080-2099,27.53269
2,2020-2039,26.617507874999998
2,2040-2059,27.1329938125
2,2060-2079,27.651465999999996
2,2080-2099,28.3051595625
3,2020-2039,27.39888
3,2040-2059,27.864379812500005
3,2060-2079,28.399778125000005
3,2080-2099,29.02225718749999
4,2020-2039,27.4989936875
4,2040-2059,27.959644875
4,2060-2079,28.432149
4,2080-2099,29.0374695625
5,2020-2039,26.6369834375
5,2040-2059,27.142281125000004
5,2060-2079,27.579371624999993
5,2080-2099,28.064893
6,2020-2039,25.653804937500006
6,2040-2059,26.169129125
6,2060-2079,26.6943723125
6,2080-2099,27.210480999999998
7,2020-2039,25.5920575
7,2040-2059,26.105566312500002
7,2060-2079,26.615064874999998
7,2080-2099,27.171022624999996
8,2020-2039,26.1508095
8,2040-2059,26.699568187500002
8,2060-2079,27.272233062499996
8,2080-2099,27.829428187499996
9,2020-2039,26.8349920625
9,2040-2059,27.46339225
9,2060-2079,28.027603187500002
9,2080-2099,28.6365664375
10,2020-2039,26.9342853125
10,2040-2059,27.532750312499996
10,2060-2079,28.14311793750001
10,2080-2099,28.755111062499996
11,2020-2039,26.356546749999996
11,2040-2059,26.907432312500003
11,2060-2079,27.540389062499997
11,2080-2099,28.143673999999997
12,2020-2039,25.775089124999994
12,2040-2059,26.3196204375
12,2060-2079,26.868254874999998
12,2080-2099,27.505549124999998
