Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,12.64676146875
1,2040-2059,13.181886124999998
1,2060-2079,13.700401812499999
1,2080-2099,14.347500624999999
2,2020-2039,15.3162749375
2,2040-2059,15.82432990625
2,2060-2079,16.59439778125
2,2080-2099,17.152957
3,2020-2039,20.024805312500003
3,2040-2059,20.70585975
3,2060-2079,21.325347999999998
3,2080-2099,22.016101125
4,2020-2039,25.334720375
4,2040-2059,25.816150687500002
4,2060-2079,26.531654312500002
4,2080-2099,27.245149749999996
5,2020-2039,30.749324812500003
5,2040-2059,31.348503937499995
5,2060-2079,32.062469125
5,2080-2099,32.9037819375
6,2020-2039,36.739419125000005
6,2040-2059,37.305842687500004
6,2060-2079,38.1347061875
6,2080-2099,39.0191546875
7,2020-2039,39.255062
7,2040-2059,40.02123956250001
7,2060-2079,40.794750375000014
7,2080-2099,41.655382125
8,2020-2039,38.525550249999995
8,2040-2059,39.199024125
8,2060-2079,40.10025575
8,2080-2099,40.9216014375
9,2020-2039,34.62435599999999
9,2040-2059,35.434858937499996
9,2060-2079,36.1672615625
9,2080-2099,37.1639034375
10,2020-2039,27.697147500000003
10,2040-2059,28.417409437499998
10,2060-2079,29.168989562500002
10,2080-2099,30.157292125
11,2020-2039,19.269852312500003
11,2040-2059,19.7960064375
11,2060-2079,20.729934687500002
11,2080-2099,21.497266625
12,2020-2039,13.636384906249999
12,2040-2059,14.0794823125
12,2060-2079,14.967909625
12,2080-2099,15.630032312500001
