Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,16.6868276875
1,2040-2059,16.9267836875
1,2060-2079,17.5406270625
1,2080-2099,17.9438140625
2,2020-2039,17.03620525
2,2040-2059,17.244067937500006
2,2060-2079,17.8514955625
2,2080-2099,18.266888875
3,2020-2039,16.07898059375
3,2040-2059,16.335900093750002
3,2060-2079,16.801272000000004
3,2080-2099,17.336205875000005
4,2020-2039,14.092686875000002
4,2040-2059,14.42260675
4,2060-2079,14.773357875
4,2080-2099,15.25347734375
5,2020-2039,11.98897775
5,2040-2059,12.342188437499999
5,2060-2079,12.653331000000001
5,2080-2099,13.215715156249999
6,2020-2039,10.3271326875
6,2040-2059,10.612327774999999
6,2060-2079,10.991458125
6,2080-2099,11.542839124999999
7,2020-2039,9.448722593749999
7,2040-2059,9.7561621875
7,2060-2079,10.151667250000001
7,2080-2099,10.655810125
8,2020-2039,9.463175712500002
8,2040-2059,9.828037
8,2060-2079,10.164565625
8,2080-2099,10.627581625
9,2020-2039,10.263877906249999
9,2040-2059,10.55797253125
9,2060-2079,10.927243281249998
9,2080-2099,11.365317093749999
10,2020-2039,11.376557000000002
10,2040-2059,11.64008915625
10,2060-2079,12.029170625
10,2080-2099,12.44585365625
11,2020-2039,12.952105312499999
11,2040-2059,13.251584031250001
11,2060-2079,13.709710874999999
11,2080-2099,14.068069468749998
12,2020-2039,15.103128875
12,2040-2059,15.340925437500001
12,2060-2079,15.8963595
12,2080-2099,16.249323093750004
