Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.798306812499998
1,2040-2059,28.047377562499996
1,2060-2079,28.405517375000002
1,2080-2099,28.704580999999997
2,2020-2039,28.049944312500006
2,2040-2059,28.3322629375
2,2060-2079,28.691338562499997
2,2080-2099,28.99907606250001
3,2020-2039,28.159806562499995
3,2040-2059,28.4578143125
3,2060-2079,28.808468812499992
3,2080-2099,29.151129562499996
4,2020-2039,28.018464562500004
4,2040-2059,28.309793437500005
4,2060-2079,28.666494687499995
4,2080-2099,29.026814875
5,2020-2039,27.462602437500003
5,2040-2059,27.7608828125
5,2060-2079,28.1027193125
5,2080-2099,28.493265
6,2020-2039,26.702176749999996
6,2040-2059,26.971184875
6,2060-2079,27.307929249999997
6,2080-2099,27.703949749999996
7,2020-2039,26.128722250000003
7,2040-2059,26.403684000000002
7,2060-2079,26.7446878125
7,2080-2099,27.0961516875
8,2020-2039,25.881631999999996
8,2040-2059,26.140066250000004
8,2060-2079,26.494292312499997
8,2080-2099,26.818226250000002
9,2020-2039,25.931640749999996
9,2040-2059,26.180517000000002
9,2060-2079,26.538848062500005
9,2080-2099,26.8567105625
10,2020-2039,26.281534187499997
10,2040-2059,26.5141230625
10,2060-2079,26.849385812500003
10,2080-2099,27.1815498125
11,2020-2039,26.798111937499996
11,2040-2059,27.056402187499998
11,2060-2079,27.410782
11,2080-2099,27.675434562499998
12,2020-2039,27.364637
12,2040-2059,27.58871475
12,2060-2079,27.980934312500004
12,2080-2099,28.243422062500002
