Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,2.73949605125
1,2040-2059,3.3422144125
1,2060-2079,3.708219379375
1,2080-2099,4.063595525
2,2020-2039,3.5806880650000004
2,2040-2059,4.20527018125
2,2060-2079,4.76259544375
2,2080-2099,4.95655544125
3,2020-2039,6.444358050000001
3,2040-2059,7.169720718749999
3,2060-2079,7.62737579375
3,2080-2099,7.93671915625
4,2020-2039,10.947814593749998
4,2040-2059,11.674656437500001
4,2060-2079,11.845189187499999
4,2080-2099,12.51838521875
5,2020-2039,15.954336999999997
5,2040-2059,16.378002625
5,2060-2079,17.054799562499998
5,2080-2099,17.71963078125
6,2020-2039,20.570621999999997
6,2040-2059,21.13849525
6,2060-2079,21.848378750000002
6,2080-2099,22.5997946875
7,2020-2039,23.0038068125
7,2040-2059,23.794953125
7,2060-2079,24.553990125
7,2080-2099,25.532593187499998
8,2020-2039,21.8774473125
8,2040-2059,22.682456125
8,2060-2079,23.6113625625
8,2080-2099,24.6359104375
9,2020-2039,17.367594187499996
9,2040-2059,18.1150550625
9,2060-2079,18.7886934375
9,2080-2099,19.76094475
10,2020-2039,11.824118375
10,2040-2059,12.455553562499999
10,2060-2079,12.782720406249998
10,2080-2099,13.617833500000003
11,2020-2039,6.988676549999999
11,2040-2059,7.4510624624999995
11,2060-2079,7.8167370625
11,2080-2099,8.643986575
12,2020-2039,3.7703015562499993
12,2040-2059,4.524925981249999
12,2060-2079,4.816682306250001
12,2080-2099,5.621994637499999
