Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.6930473125
1,2040-2059,27.115032624999998
1,2060-2079,27.483856125000003
1,2080-2099,28.118042187500006
2,2020-2039,28.144693874999998
2,2040-2059,28.5593759375
2,2060-2079,29.042076000000005
2,2080-2099,29.6751724375
3,2020-2039,28.8253808125
3,2040-2059,29.248709
3,2060-2079,29.6916718125
3,2080-2099,30.261585562499995
4,2020-2039,28.4826463125
4,2040-2059,28.8339638125
4,2060-2079,29.346644124999997
4,2080-2099,29.851018437499995
5,2020-2039,27.587964125000006
5,2040-2059,27.958173562499997
5,2060-2079,28.471122750000003
5,2080-2099,29.027980187499995
6,2020-2039,26.614410875
6,2040-2059,27.036527437500002
6,2060-2079,27.482772
6,2080-2099,28.031073000000006
7,2020-2039,25.805738937499996
7,2040-2059,26.1900025
7,2060-2079,26.60826025
7,2080-2099,27.1630658125
8,2020-2039,25.371615374999994
8,2040-2059,25.753509437499996
8,2060-2079,26.171951250000003
8,2080-2099,26.688662374999996
9,2020-2039,25.6088365625
9,2040-2059,25.985077999999998
9,2060-2079,26.425599875000003
9,2080-2099,26.948816437500003
10,2020-2039,26.090094125
10,2040-2059,26.4587129375
10,2060-2079,26.9231510625
10,2080-2099,27.4316165
11,2020-2039,26.337295125
11,2040-2059,26.701016562499998
11,2060-2079,27.234069874999996
11,2080-2099,27.770875249999996
12,2020-2039,25.863160999999998
12,2040-2059,26.242567812499995
12,2060-2079,26.732795125000006
12,2080-2099,27.375152437500002
