Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.6948098125
1,2040-2059,28.038005999999996
1,2060-2079,28.373296437500006
1,2080-2099,28.7020966875
2,2020-2039,28.225065687500003
2,2040-2059,28.553035437499997
2,2060-2079,28.870553375000004
2,2080-2099,29.259760375000003
3,2020-2039,28.256772500000004
3,2040-2059,28.595677499999997
3,2060-2079,28.931847124999997
3,2080-2099,29.337397187500002
4,2020-2039,27.670857312499994
4,2040-2059,28.038877
4,2060-2079,28.4056086875
4,2080-2099,28.809836062500004
5,2020-2039,26.548019187499996
5,2040-2059,26.903802812499997
5,2060-2079,27.237545249999997
5,2080-2099,27.701637687499996
6,2020-2039,25.33131975
6,2040-2059,25.5833151875
6,2060-2079,25.9377725625
6,2080-2099,26.422361249999998
7,2020-2039,24.3694994375
7,2040-2059,24.619269375
7,2060-2079,24.965090812499994
7,2080-2099,25.452184812500004
8,2020-2039,23.953355312499998
8,2040-2059,24.2180913125
8,2060-2079,24.572754562499995
8,2080-2099,25.0189583125
9,2020-2039,24.124498125000002
9,2040-2059,24.4148599375
9,2060-2079,24.7629085625
9,2080-2099,25.201452687499998
10,2020-2039,24.782787625
10,2040-2059,25.07782275
10,2060-2079,25.436316562499993
10,2080-2099,25.8282349375
11,2020-2039,25.750149999999998
11,2040-2059,26.062186687500002
11,2060-2079,26.419517125
11,2080-2099,26.816390375000005
12,2020-2039,26.838174125
12,2040-2059,27.155175625000002
12,2060-2079,27.4852801875
12,2080-2099,27.8816764375
