Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,4.35935388125
1,2040-2059,4.9013449625000005
1,2060-2079,5.281399718749999
1,2080-2099,5.768956631249999
2,2020-2039,5.343118856249999
2,2040-2059,5.761588099999999
2,2060-2079,6.39347800625
2,2080-2099,6.721708424999998
3,2020-2039,8.0078848625
3,2040-2059,8.596843100000003
3,2060-2079,9.235412024999999
3,2080-2099,9.7288106625
4,2020-2039,12.222190468749998
4,2040-2059,12.84320240625
4,2060-2079,13.236864812500002
4,2080-2099,13.957764375000002
5,2020-2039,16.7829095
5,2040-2059,17.3626028125
5,2060-2079,18.0397501875
5,2080-2099,18.823148562500002
6,2020-2039,21.991410687499997
6,2040-2059,22.731272375000003
6,2060-2079,23.397878625
6,2080-2099,24.292527000000003
7,2020-2039,25.9914954375
7,2040-2059,26.7494371875
7,2060-2079,27.497345875
7,2080-2099,28.372362125000002
8,2020-2039,25.8557696875
8,2040-2059,26.5302785
8,2060-2079,27.4646623125
8,2080-2099,28.315949375000002
9,2020-2039,21.275694562499996
9,2040-2059,21.942454812499996
9,2060-2079,22.7566090625
9,2080-2099,23.677178624999996
10,2020-2039,15.168086468750003
10,2040-2059,15.76069703125
10,2060-2079,16.380478625
10,2080-2099,17.3085016875
11,2020-2039,9.396580124999998
11,2040-2059,9.898824937499999
11,2060-2079,10.404604625
11,2080-2099,11.153250187500001
12,2020-2039,5.6020869
12,2040-2059,6.118982656250001
12,2060-2079,6.710509431249999
12,2080-2099,7.253227825000001
